ResUnitAmenities
Property_Code,Unit_Code,Amenity_Code,Amenity_Name,Amenity_Description,Prior_Charge,Prior_Charge_Date,Current_Charge,Current_Charge_Date,Proposed_Charge,Proposed_Charge_Date,Notes,Ref_Property_ID,Ref_Unit_Id
"sh","WC5956J","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956K","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956L","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956M","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956N","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956O","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956P","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956Q","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956R","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956S","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5956T","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960A","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960B","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960C","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960D","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960E","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960F","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960G","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960H","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960I","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960J","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960K","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960L","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960M","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5960N","Rent","Rent","Rent",641.00,08/04/2016,700.00,12/05/2017,700.00,12/05/2017,,,
"sh","WC5950A","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950B","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950C","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950D","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950E","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950F","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950G","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950H","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950I","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950J","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950K","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5950L","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946A","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946B","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946C","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946D","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946E","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946F","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946G","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946H","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946I","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946J","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946K","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5946L","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940A","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940B","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940C","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940D","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940E","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940F","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940G","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940H","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940I","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5940J","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936A","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936B","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936C","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936D","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936E","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936F","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936G","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936H","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936I","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936J","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936K","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5936L","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930A","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930B","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930C","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930D","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930E","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930F","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930G","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"sh","WC5930H","Rent","Rent","Rent",652.00,08/04/2016,720.00,12/05/2017,720.00,12/05/2017,,,
"ce","M0008D","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0006D","wd","Washer/Dryer Included in Unit","WD",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0006D","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0018B","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0018B","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0020D","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0020D","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0020E","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0020E","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0034E","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0034E","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0028E","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","M0028E","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0028B","hookup","Hookup for Washer/Dryer","W/D hookup",0.00,,50.00,05/15/2015,50.00,03/31/2017,,,
"ce","M0028B","wd","Washer/Dryer Included in Unit","wd",0.00,,25.00,05/15/2015,25.00,03/31/2017,,,
"ce","C5322C","CV1","Carpet/Vinyl - 1 Rm","Carpet/Vinyl Upgrade 1BR",0.00,,25.00,06/15/2015,25.00,03/31/2017,,,
"ce","C0007K","CV1","Carpet/Vinyl - 1 Rm","Carpet/Vinyl Upgrade 1BR",0.00,,25.00,06/15/2015,25.00,03/31/2017,,,
"ce","C0003D","CV2","Carpet/Vinyl - 2 Rm","Carpet/Vinyl Upgrade 2BR",0.00,,25.00,06/15/2015,25.00,03/31/2017,,,
"ce","C5254M","CV2","Carpet/Vinyl - 2 Rm","Carpet/Vinyl Upgrade 2BR",0.00,,25.00,06/15/2015,25.00,03/31/2017,,,
