Unit_Code,Ref_Unit_Id,Property_Code,Ref_Property_ID,Record_Type,Date,Rent,Deposit,Sqft,FSetAside,UtilityAllowance,ContractRent,RoomId,BedId,RDBasicRent,NewRentsId
C05272,,ce,,Rent Change,8/4/2016,881,0,1088,0,0,0,,,0,
C05272,,ce,,Rent Change,3/27/2018,929,0,1088,0,0,0,,,0,
C05274,,ce,,New Unit,4/1/2013,870,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,4/17/2013,880,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,5/20/2013,920,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,2/5/2014,966,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,5/13/2015,985,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,7/15/2015,1009,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,3/31/2016,1024,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,8/4/2016,1044,0,1400,0,0,0,,,0,
C05274,,ce,,Rent Change,3/27/2018,1109,0,1400,0,0,0,,,0,
C05276,,ce,,New Unit,4/1/2013,870,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,4/17/2013,880,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,5/20/2013,920,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,2/5/2014,966,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,5/13/2015,985,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,7/15/2015,1009,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,3/31/2016,1024,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,8/4/2016,1044,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,3/31/2017,1209,0,1400,0,0,0,,,0,
C05276,,ce,,Rent Change,3/27/2018,1219,0,1400,0,0,0,,,0,
C05278,,ce,,New Unit,4/1/2013,770,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,4/17/2013,780,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,5/20/2013,810,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,4/1/2015,834,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,7/15/2015,859,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,3/31/2016,874,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,8/4/2016,891,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,3/31/2017,1049,0,1088,0,0,0,,,0,
C05278,,ce,,Rent Change,3/27/2018,1109,0,1088,0,0,0,,,0,
C05280,,ce,,New Unit,4/1/2013,770,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,4/17/2013,780,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,5/20/2013,810,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,4/1/2015,834,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,7/15/2015,859,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,3/31/2016,874,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,8/4/2016,891,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,3/31/2017,1049,0,1088,0,0,0,,,0,
C05280,,ce,,Rent Change,3/27/2018,1109,0,1088,0,0,0,,,0,
C05282,,ce,,New Unit,4/1/2013,870,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,4/17/2013,880,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,5/20/2013,920,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,2/5/2014,966,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,5/13/2015,985,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,7/15/2015,1009,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,3/31/2016,1024,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,8/4/2016,1044,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,3/31/2017,1209,0,1400,0,0,0,,,0,
C05282,,ce,,Rent Change,3/27/2018,1219,0,1400,0,0,0,,,0,
C05284,,ce,,New Unit,4/1/2013,870,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,4/17/2013,880,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,5/20/2013,920,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,2/5/2014,966,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,3/27/2014,1115,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,5/13/2015,1134,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,7/15/2015,1158,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,10/13/2015,1199,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,3/31/2016,1214,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,8/4/2016,1234,0,1400,0,0,0,,,0,
C05284,,ce,,Rent Change,3/27/2018,1299,0,1400,0,0,0,,,0,
C5250A,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,5/20/2013,670,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,4/1/2015,690,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,7/15/2015,709,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,3/31/2016,724,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,8/4/2016,738,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,3/31/2017,879,0,955,0,0,0,,,0,
C5250A,,ce,,Rent Change,3/27/2018,899,0,955,0,0,0,,,0,
C5250B,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,5/20/2013,625,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,2/5/2014,656,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,5/13/2015,669,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,7/15/2015,699,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,3/31/2016,714,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,8/4/2016,728,0,905,0,0,0,,,0,
C5250B,,ce,,Rent Change,3/27/2018,775,0,905,0,0,0,,,0,
C5250C,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,4/17/2013,650,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,5/20/2013,680,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,4/1/2015,700,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,7/15/2015,719,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,3/31/2016,734,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,8/4/2016,748,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,3/31/2017,889,0,955,0,0,0,,,0,
C5250C,,ce,,Rent Change,3/27/2018,909,0,955,0,0,0,,,0,
C5250D,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,5/20/2013,635,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,2/5/2014,666,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,5/13/2015,679,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5250D,,ce,,Rent Change,3/27/2018,785,0,905,0,0,0,,,0,
C5250E,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,4/17/2013,650,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,5/20/2013,680,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,4/1/2015,700,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,7/15/2015,719,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,3/31/2016,734,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,8/4/2016,748,0,955,0,0,0,,,0,
C5250E,,ce,,Rent Change,3/27/2018,790,0,955,0,0,0,,,0,
C5250F,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,5/20/2013,635,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,2/5/2014,666,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,5/13/2015,679,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5250F,,ce,,Rent Change,3/27/2018,785,0,905,0,0,0,,,0,
C5250G,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,4/17/2013,650,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,5/20/2013,680,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,4/1/2015,700,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,7/15/2015,719,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,3/31/2016,734,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,8/4/2016,748,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,3/31/2017,889,0,955,0,0,0,,,0,
C5250G,,ce,,Rent Change,3/27/2018,909,0,955,0,0,0,,,0,
C5250H,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,5/20/2013,635,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,2/5/2014,666,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,5/13/2015,679,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5250H,,ce,,Rent Change,3/27/2018,785,0,905,0,0,0,,,0,
C5250J,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,4/17/2013,660,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,5/20/2013,690,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,4/1/2015,710,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,7/15/2015,729,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,3/31/2016,744,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,8/4/2016,758,0,955,0,0,0,,,0,
C5250J,,ce,,Rent Change,3/27/2018,800,0,955,0,0,0,,,0,
C5250K,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,4/17/2013,625,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,5/20/2013,645,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,2/5/2014,676,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,5/13/2015,689,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,7/15/2015,719,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,3/31/2016,734,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,8/4/2016,748,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,3/27/2018,795,0,905,0,0,0,,,0,
C5250K,,ce,,Rent Change,11/8/2018,919,0,905,0,0,0,,,0,
C5250L,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,4/17/2013,650,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,4/17/2013,670,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,5/20/2013,700,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,4/1/2015,720,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,7/15/2015,739,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,3/31/2016,754,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,8/4/2016,768,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,3/31/2017,909,0,955,0,0,0,,,0,
C5250L,,ce,,Rent Change,3/27/2018,929,0,955,0,0,0,,,0,
C5250M,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,4/17/2013,635,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,5/20/2013,655,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,2/5/2014,686,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,5/13/2015,699,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,7/15/2015,729,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,3/31/2016,744,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,8/4/2016,758,0,905,0,0,0,,,0,
C5250M,,ce,,Rent Change,3/27/2018,805,0,905,0,0,0,,,0,
C5252A,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,5/20/2013,610,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,2/5/2014,641,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,5/13/2015,654,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,7/15/2015,679,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,3/31/2016,694,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,8/4/2016,708,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,3/27/2018,749,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,7/31/2018,889,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,8/27/2018,819,0,905,0,0,0,,,0,
C5252A,,ce,,Rent Change,11/8/2018,879,0,905,0,0,0,,,0,
C5252B,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,5/20/2013,610,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,2/5/2014,641,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,5/13/2015,654,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,7/15/2015,679,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,3/31/2016,694,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,8/4/2016,708,0,905,0,0,0,,,0,
C5252B,,ce,,Rent Change,3/27/2018,749,0,905,0,0,0,,,0,
C5252C,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,5/20/2013,620,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,2/5/2014,651,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,5/13/2015,664,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,7/15/2015,689,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,3/31/2016,704,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,8/4/2016,718,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,3/31/2017,839,0,905,0,0,0,,,0,
C5252C,,ce,,Rent Change,3/27/2018,889,0,905,0,0,0,,,0,
C5252D,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,5/20/2013,620,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,2/5/2014,651,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,5/13/2015,664,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,7/15/2015,689,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,3/31/2016,704,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,8/4/2016,718,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,3/31/2017,839,0,905,0,0,0,,,0,
C5252D,,ce,,Rent Change,3/27/2018,889,0,905,0,0,0,,,0,
C5252E,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,5/20/2013,620,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,2/5/2014,651,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,5/13/2015,664,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,7/15/2015,689,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,3/31/2016,704,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,8/4/2016,718,0,905,0,0,0,,,0,
C5252E,,ce,,Rent Change,3/27/2018,759,0,905,0,0,0,,,0,
C5252F,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,5/20/2013,620,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,2/5/2014,651,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,5/13/2015,664,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,7/15/2015,689,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,3/31/2016,704,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,8/4/2016,718,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,3/31/2017,839,0,905,0,0,0,,,0,
C5252F,,ce,,Rent Change,3/27/2018,889,0,905,0,0,0,,,0,
C5252G,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,5/20/2013,620,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,2/5/2014,651,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,5/13/2015,664,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,7/15/2015,689,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,3/31/2016,704,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,8/4/2016,718,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,3/31/2017,839,0,905,0,0,0,,,0,
C5252G,,ce,,Rent Change,3/27/2018,889,0,905,0,0,0,,,0,
C5252H,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,5/20/2013,620,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,2/5/2014,651,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,5/13/2015,664,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,7/15/2015,689,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,3/31/2016,704,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,8/4/2016,718,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,3/31/2017,839,0,905,0,0,0,,,0,
C5252H,,ce,,Rent Change,3/27/2018,889,0,905,0,0,0,,,0,
C5252J,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,4/17/2013,610,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,5/20/2013,630,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,2/5/2014,661,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,5/13/2015,674,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,7/15/2015,699,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,3/31/2016,714,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,8/4/2016,728,0,905,0,0,0,,,0,
C5252J,,ce,,Rent Change,3/27/2018,769,0,905,0,0,0,,,0,
C5252K,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,4/17/2013,610,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,5/20/2013,630,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,2/5/2014,661,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,5/13/2015,674,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,7/15/2015,699,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,3/31/2016,714,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,8/4/2016,728,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,3/31/2017,849,0,905,0,0,0,,,0,
C5252K,,ce,,Rent Change,3/27/2018,899,0,905,0,0,0,,,0,
C5252L,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,4/17/2013,620,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,5/20/2013,640,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,2/5/2014,671,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,5/13/2015,684,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,3/27/2018,779,0,905,0,0,0,,,0,
C5252L,,ce,,Rent Change,11/8/2018,899,0,905,0,0,0,,,0,
C5252M,,ce,,New Unit,4/1/2013,590,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,4/17/2013,600,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,4/17/2013,620,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,5/20/2013,640,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,2/5/2014,671,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,5/13/2015,684,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,3/31/2017,859,0,905,0,0,0,,,0,
C5252M,,ce,,Rent Change,3/27/2018,909,0,905,0,0,0,,,0,
C5254A,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,5/20/2013,625,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,2/5/2014,656,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,5/13/2015,669,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,7/15/2015,699,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,3/31/2016,714,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,8/4/2016,728,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,3/27/2018,775,0,905,0,0,0,,,0,
C5254A,,ce,,Rent Change,11/8/2018,899,0,905,0,0,0,,,0,
C5254B,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,5/20/2013,670,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,4/1/2015,690,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,7/15/2015,709,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,3/31/2016,724,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,8/4/2016,738,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,3/27/2018,780,0,955,0,0,0,,,0,
C5254B,,ce,,Rent Change,11/8/2018,919,0,955,0,0,0,,,0,
C5254C,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,5/20/2013,635,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,2/5/2014,666,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,5/13/2015,679,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,3/27/2018,785,0,905,0,0,0,,,0,
C5254C,,ce,,Rent Change,11/8/2018,899,0,905,0,0,0,,,0,
C5254D,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,4/17/2013,650,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,5/20/2013,680,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,4/1/2015,700,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,7/15/2015,719,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,3/31/2016,734,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,8/4/2016,748,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,3/27/2018,790,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,7/9/2018,840,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,11/8/2018,919,0,955,0,0,0,,,0,
C5254D,,ce,,Rent Change,11/8/2018,809,0,955,0,0,0,,,0,
C5254E,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,5/20/2013,635,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,2/5/2014,666,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,5/13/2015,679,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,3/31/2016,724,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,8/4/2016,738,0,905,0,0,0,,,0,
C5254E,,ce,,Rent Change,3/27/2018,785,0,905,0,0,0,,,0,
C5254F,,ce,,New Unit,4/1/2013,640,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,4/17/2013,650,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,5/20/2013,680,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,4/1/2015,700,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,7/15/2015,719,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,3/31/2016,734,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,8/4/2016,748,0,955,0,0,0,,,0,
C5254F,,ce,,Rent Change,3/27/2018,790,0,955,0,0,0,,,0,
C5254G,,ce,,New Unit,4/1/2013,605,0,905,0,0,0,,,0,
C5254G,,ce,,Rent Change,4/17/2013,615,0,905,0,0,0,,,0,
C5254G,,ce,,Rent Change,5/20/2013,635,0,905,0,0,0,,,0,
C5254G,,ce,,Rent Change,2/5/2014,666,0,905,0,0,0,,,0,
C5254G,,ce,,Rent Change,5/13/2015,679,0,905,0,0,0,,,0,
C5254G,,ce,,Rent Change,7/15/2015,709,0,905,0,0,0,,,0,
