,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Lenght of Stay,Vacancy
73525,sh,t0029189,Rent Change,2017-05-31,TH5823,2016-04-30,,720.0,0.0,,0
73526,sh,t0029189,Rent Change,2017-05-31,TH5823,2016-04-30,,720.0,0.0,,0
73529,sh,t0029189,Move Out,2017-06-14,TH5823,2016-04-30,2017-06-14,720.0,0.0,410 days 00:00:00.000000000,1
73530,sh,t0029189,Move Out,2017-06-14,TH5823,2016-04-30,2017-06-14,720.0,0.0,410 days 00:00:00.000000000,1
73535,sh,t0028696,Rent Change,2016-04-25,WC5950I,2016-04-30,,639.0,0.0,,0
73536,sh,t0028696,Rent Change,2016-04-25,WC5950I,2016-04-30,,639.0,0.0,,0
73545,sh,t0028696,Rent Change,2016-04-07,WC5960E,2016-06-24,,628.0,0.0,,0
73546,sh,t0028696,Rent Change,2016-04-07,WC5960E,2016-06-24,,628.0,0.0,,0
73556,sh,t0028462,Rent Change,2017-05-31,AC1137,2016-04-30,,1000.0,0.0,,0
73562,sh,t0028462,Move Out,2018-06-12,AC1137,2016-04-30,2018-06-07,1000.0,0.0,768 days 00:00:00.000000000,1
73575,ce,t0029152,Move Out,2017-01-31,S1456D,2016-05-02,2017-01-31,744.0,0.0,274 days 00:00:00.000000000,1
73579,ce,t0029152,Rent Change,2017-02-28,M0024C,2017-02-01,,748.0,0.0,,0
73582,ce,t0029152,Move Out,2017-07-26,M0024C,2017-02-01,2017-07-21,748.0,0.0,170 days 00:00:00.000000000,1
73594,sh,t0029327,Rent Change,2017-05-31,WC5946C,2016-05-03,,663.0,0.0,,0
73595,sh,t0029327,Rent Change,2017-05-31,WC5946C,2016-05-03,,663.0,0.0,,0
73596,sh,t0029327,Rent Change,2017-06-30,WC5946C,2016-05-03,,664.0,0.0,,0
73597,sh,t0029327,Rent Change,2017-06-30,WC5946C,2016-05-03,,664.0,0.0,,0
73602,sh,t0029327,Move Out,2018-05-04,WC5946C,2016-05-03,2018-05-02,664.0,0.0,729 days 00:00:00.000000000,1
73603,sh,t0029327,Move Out,2018-05-04,WC5946C,2016-05-03,2018-05-02,664.0,0.0,729 days 00:00:00.000000000,1
73634,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0
73635,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0
73636,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0
73637,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0
73638,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0
73639,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0
73670,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0
73671,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0
73672,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0
73673,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0
73674,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0
73675,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0
73682,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0
73683,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0
73684,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0
73685,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0
73686,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0
73687,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0
73688,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0
73689,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0
73690,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0
73691,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0
73692,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0
73693,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0
73700,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0
73701,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0
73702,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0
73703,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0
73704,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0
73705,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0
73706,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0
73707,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0
73708,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0
73709,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0
73710,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0
73711,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0
73736,ce,t0029269,Rent Change,2017-04-30,C5322H,2016-05-07,,665.0,0.0,,0
73737,ce,t0029269,Rent Change,2017-04-30,C5322H,2016-05-07,,665.0,0.0,,0
73738,ce,t0029269,Rent Change,2017-04-30,C5322H,2016-05-07,,665.0,0.0,,0
73739,ce,t0029269,Rent Change,2017-04-30,C5322H,2016-05-07,,665.0,0.0,,0
73740,ce,t0029269,Rent Change,2017-05-31,C5322H,2016-05-07,,667.0,0.0,,0
73741,ce,t0029269,Rent Change,2017-05-31,C5322H,2016-05-07,,667.0,0.0,,0
73742,ce,t0029269,Rent Change,2017-05-31,C5322H,2016-05-07,,667.0,0.0,,0
73743,ce,t0029269,Rent Change,2017-05-31,C5322H,2016-05-07,,667.0,0.0,,0
73748,ce,t0029269,Rent Change,2018-04-30,C5322H,2016-05-07,,699.0,0.0,,0
73749,ce,t0029269,Rent Change,2018-04-30,C5322H,2016-05-07,,699.0,0.0,,0
73750,ce,t0029269,Rent Change,2018-04-30,C5322H,2016-05-07,,699.0,0.0,,0
73751,ce,t0029269,Rent Change,2018-04-30,C5322H,2016-05-07,,699.0,0.0,,0
73752,ce,t0029269,Rent Change,2018-05-31,C5322H,2016-05-07,,707.0,0.0,,0
73753,ce,t0029269,Rent Change,2018-05-31,C5322H,2016-05-07,,707.0,0.0,,0
73754,ce,t0029269,Rent Change,2018-05-31,C5322H,2016-05-07,,707.0,0.0,,0
73755,ce,t0029269,Rent Change,2018-05-31,C5322H,2016-05-07,,707.0,0.0,,0
73776,sh,t0029407,Rent Change,2017-06-30,WC5950L,2016-05-13,,664.0,0.0,,0
73777,sh,t0029407,Rent Change,2017-06-30,WC5950L,2016-05-13,,664.0,0.0,,0
73780,sh,t0029407,Rent Change,2018-06-30,WC5950L,2016-05-13,,700.0,0.0,,0
73781,sh,t0029407,Rent Change,2018-06-30,WC5950L,2016-05-13,,700.0,0.0,,0
73804,ce,t0028825,Rent Change,2017-04-30,C5254C,2016-05-14,,784.0,0.0,,0
73805,ce,t0028825,Rent Change,2017-04-30,C5254C,2016-05-14,,784.0,0.0,,0
73806,ce,t0028825,Rent Change,2017-05-31,C5254C,2016-05-14,,839.0,0.0,,0
73807,ce,t0028825,Rent Change,2017-05-31,C5254C,2016-05-14,,839.0,0.0,,0
73812,ce,t0028825,Move Out,2017-08-14,C5254C,2016-05-14,2017-08-13,839.0,0.0,456 days 00:00:00.000000000,1
73813,ce,t0028825,Move Out,2017-08-14,C5254C,2016-05-14,2017-08-13,839.0,0.0,456 days 00:00:00.000000000,1
73832,ce,t0028934,Rent Change,2017-04-30,M0003D,2016-05-14,,736.0,0.0,,0
73833,ce,t0028934,Rent Change,2017-04-30,M0003D,2016-05-14,,736.0,0.0,,0
73834,ce,t0028934,Rent Change,2017-05-31,M0003D,2016-05-14,,748.0,0.0,,0
73835,ce,t0028934,Rent Change,2017-05-31,M0003D,2016-05-14,,748.0,0.0,,0
73838,ce,t0028934,Move Out,2018-03-22,M0003D,2016-05-14,2018-02-28,748.0,0.0,655 days 00:00:00.000000000,1
73839,ce,t0028934,Move Out,2018-03-22,M0003D,2016-05-14,2018-02-28,748.0,0.0,655 days 00:00:00.000000000,1
73858,ce,t0029356,Rent Change,2017-04-30,S1500-6K,2016-05-14,,813.0,0.0,,0
73859,ce,t0029356,Rent Change,2017-04-30,S1500-6K,2016-05-14,,813.0,0.0,,0
73860,ce,t0029356,Rent Change,2017-05-31,S1500-6K,2016-05-14,,819.0,0.0,,0
73861,ce,t0029356,Rent Change,2017-05-31,S1500-6K,2016-05-14,,819.0,0.0,,0
73868,ce,t0029356,Move Out,2018-05-14,S1500-6K,2016-05-14,2018-05-12,819.0,0.0,728 days 00:00:00.000000000,1
73869,ce,t0029356,Move Out,2018-05-14,S1500-6K,2016-05-14,2018-05-12,819.0,0.0,728 days 00:00:00.000000000,1
73886,sh,t0029353,Rent Change,2016-06-21,TH5825,2016-05-16,,799.0,0.0,,0
73887,sh,t0029353,Rent Change,2016-06-21,TH5825,2016-05-16,,799.0,0.0,,0
73888,sh,t0029353,Rent Change,2016-06-21,TH5825,2016-05-16,,799.0,0.0,,0
73889,sh,t0029353,Rent Change,2016-06-21,TH5825,2016-05-16,,799.0,0.0,,0
73890,sh,t0029353,Rent Change,2016-07-01,TH5825,2016-05-16,,722.0,0.0,,0
73891,sh,t0029353,Rent Change,2016-07-01,TH5825,2016-05-16,,722.0,0.0,,0
73892,sh,t0029353,Rent Change,2016-07-01,TH5825,2016-05-16,,722.0,0.0,,0
73893,sh,t0029353,Rent Change,2016-07-01,TH5825,2016-05-16,,722.0,0.0,,0
73906,sh,t0029353,Move Out,2017-07-05,TH5825,2016-05-16,2017-06-30,722.0,0.0,410 days 00:00:00.000000000,1
73907,sh,t0029353,Move Out,2017-07-05,TH5825,2016-05-16,2017-06-30,722.0,0.0,410 days 00:00:00.000000000,1
73908,sh,t0029353,Move Out,2017-07-05,TH5825,2016-05-16,2017-06-30,722.0,0.0,410 days 00:00:00.000000000,1
73909,sh,t0029353,Move Out,2017-07-05,TH5825,2016-05-16,2017-06-30,722.0,0.0,410 days 00:00:00.000000000,1
73926,sh,t0029353,Rent Change,2016-05-05,TH5828,2016-05-20,,695.0,0.0,,0
73927,sh,t0029353,Rent Change,2016-05-05,TH5828,2016-05-20,,695.0,0.0,,0
73928,sh,t0029353,Rent Change,2016-05-05,TH5828,2016-05-20,,695.0,0.0,,0
73929,sh,t0029353,Rent Change,2016-05-05,TH5828,2016-05-20,,695.0,0.0,,0
73934,sh,t0029353,Rent Change,2016-05-11,TH5825,2016-05-20,,824.0,0.0,,0
73935,sh,t0029353,Rent Change,2016-05-11,TH5825,2016-05-20,,824.0,0.0,,0
73936,sh,t0029353,Rent Change,2016-05-11,TH5825,2016-05-20,,824.0,0.0,,0
73937,sh,t0029353,Rent Change,2016-05-11,TH5825,2016-05-20,,824.0,0.0,,0
73948,sh,t0028992,Rent Change,2016-04-06,WAIT,2016-05-20,,0.0,0.0,,0
73965,ce,t0039351,Rent Change,2017-04-30,S1450F,2016-05-20,,659.0,0.0,,0
73966,ce,t0039351,Rent Change,2017-04-30,S1450F,2016-05-20,,659.0,0.0,,0
73967,ce,t0039351,Rent Change,2017-05-31,S1450F,2016-05-20,,667.0,0.0,,0
73968,ce,t0039351,Rent Change,2017-05-31,S1450F,2016-05-20,,667.0,0.0,,0
73975,ce,t0039351,Move Out,2018-03-24,S1450F,2016-05-20,2018-03-24,667.0,0.0,673 days 00:00:00.000000000,1
73976,ce,t0039351,Move Out,2018-03-24,S1450F,2016-05-20,2018-03-24,667.0,0.0,673 days 00:00:00.000000000,1
73985,sh,t0029416,Rent Change,2016-05-20,SH5817,2016-06-10,,721.0,0.0,,0
73986,sh,t0029416,Rent Change,2016-05-20,SH5817,2016-06-10,,721.0,0.0,,0
73991,sh,t0029416,Rent Change,2016-05-19,TH5845,2016-07-01,,824.0,0.0,,0
73992,sh,t0029416,Rent Change,2016-05-19,TH5845,2016-07-01,,824.0,0.0,,0
74032,sh,t0029551,Move Out,2016-06-03,WC5936C,2016-05-21,2016-06-03,639.0,0.0,13 days 00:00:00.000000000,1
74033,sh,t0029551,Move Out,2016-06-03,WC5936C,2016-05-21,2016-06-03,639.0,0.0,13 days 00:00:00.000000000,1
74034,sh,t0029551,Move Out,2016-06-03,WC5936C,2016-05-21,2016-06-03,639.0,0.0,13 days 00:00:00.000000000,1
74041,sh,t0029551,Rent Change,2016-05-20,WAIT-2B,2016-05-23,,597.0,0.0,,0
74042,sh,t0029551,Rent Change,2016-05-20,WAIT-2B,2016-05-23,,597.0,0.0,,0
74043,sh,t0029551,Rent Change,2016-05-20,WAIT-2B,2016-05-23,,597.0,0.0,,0
74047,sh,t0029551,Rent Change,2016-05-20,WC5936C,2016-05-23,,639.0,0.0,,0
74048,sh,t0029551,Rent Change,2016-05-20,WC5936C,2016-05-23,,639.0,0.0,,0
74049,sh,t0029551,Rent Change,2016-05-20,WC5936C,2016-05-23,,639.0,0.0,,0
74059,sh,t0029551,Rent Change,2016-05-17,WC5936C,2016-05-31,,639.0,0.0,,0
74060,sh,t0029551,Rent Change,2016-05-17,WC5936C,2016-05-31,,639.0,0.0,,0
74061,sh,t0029551,Rent Change,2016-05-17,WC5936C,2016-05-31,,639.0,0.0,,0
74086,sh,t0029339,Rent Change,2016-06-16,TH5779,2016-05-31,,722.0,0.0,,0
74087,sh,t0029339,Rent Change,2016-06-16,TH5779,2016-05-31,,722.0,0.0,,0
74088,sh,t0029339,Rent Change,2016-06-16,TH5779,2016-05-31,,722.0,0.0,,0
74092,sh,t0029339,Rent Change,2017-06-30,TH5779,2016-05-31,,747.0,0.0,,0
74093,sh,t0029339,Rent Change,2017-06-30,TH5779,2016-05-31,,747.0,0.0,,0
74094,sh,t0029339,Rent Change,2017-06-30,TH5779,2016-05-31,,747.0,0.0,,0
74098,sh,t0029339,Rent Change,2018-06-30,TH5779,2016-05-31,,790.0,0.0,,0
74099,sh,t0029339,Rent Change,2018-06-30,TH5779,2016-05-31,,790.0,0.0,,0
74100,sh,t0029339,Rent Change,2018-06-30,TH5779,2016-05-31,,790.0,0.0,,0
74101,sh,t0029395,Rent Change,2016-05-27,TH5811,2016-05-24,,799.0,0.0,,0
74102,sh,t0029395,Rent Change,2016-05-27,TH5811,2016-05-24,,799.0,0.0,,0
74103,sh,t0029395,Rent Change,2016-05-27,TH5811,2016-05-24,,799.0,0.0,,0
74104,sh,t0029395,Rent Change,2016-05-27,TH5811,2016-05-24,,799.0,0.0,,0
74105,sh,t0029395,Rent Change,2016-05-27,TH5811,2016-05-24,,799.0,0.0,,0
74151,sh,t0029395,Rent Change,2016-06-14,TH5811,2016-05-24,,722.0,0.0,,0
74152,sh,t0029395,Rent Change,2016-06-14,TH5811,2016-05-24,,722.0,0.0,,0
74153,sh,t0029395,Rent Change,2016-06-14,TH5811,2016-05-24,,722.0,0.0,,0
74154,sh,t0029395,Rent Change,2016-06-14,TH5811,2016-05-24,,722.0,0.0,,0
74155,sh,t0029395,Rent Change,2016-06-14,TH5811,2016-05-24,,722.0,0.0,,0
74156,sh,t0029395,Rent Change,2016-06-30,TH5811,2016-05-24,,799.0,0.0,,0
74157,sh,t0029395,Rent Change,2016-06-30,TH5811,2016-05-24,,799.0,0.0,,0
74158,sh,t0029395,Rent Change,2016-06-30,TH5811,2016-05-24,,799.0,0.0,,0
74159,sh,t0029395,Rent Change,2016-06-30,TH5811,2016-05-24,,799.0,0.0,,0
74160,sh,t0029395,Rent Change,2016-06-30,TH5811,2016-05-24,,799.0,0.0,,0
74176,sh,t0029395,Move Out,2016-07-19,TH5811,2016-05-24,2016-07-19,799.0,0.0,56 days 00:00:00.000000000,1
74177,sh,t0029395,Move Out,2016-07-19,TH5811,2016-05-24,2016-07-19,799.0,0.0,56 days 00:00:00.000000000,1
74178,sh,t0029395,Move Out,2016-07-19,TH5811,2016-05-24,2016-07-19,799.0,0.0,56 days 00:00:00.000000000,1
74179,sh,t0029395,Move Out,2016-07-19,TH5811,2016-05-24,2016-07-19,799.0,0.0,56 days 00:00:00.000000000,1
74180,sh,t0029395,Move Out,2016-07-19,TH5811,2016-05-24,2016-07-19,799.0,0.0,56 days 00:00:00.000000000,1
74221,sh,t0029395,Rent Change,2016-05-17,WC5960E,2016-05-31,,628.0,0.0,,0
74222,sh,t0029395,Rent Change,2016-05-17,WC5960E,2016-05-31,,628.0,0.0,,0
74223,sh,t0029395,Rent Change,2016-05-17,WC5960E,2016-05-31,,628.0,0.0,,0
74224,sh,t0029395,Rent Change,2016-05-17,WC5960E,2016-05-31,,628.0,0.0,,0
74225,sh,t0029395,Rent Change,2016-05-17,WC5960E,2016-05-31,,628.0,0.0,,0
74231,sh,t0029395,Rent Change,2016-05-18,TH5811,2016-05-31,,824.0,0.0,,0
74232,sh,t0029395,Rent Change,2016-05-18,TH5811,2016-05-31,,824.0,0.0,,0
74233,sh,t0029395,Rent Change,2016-05-18,TH5811,2016-05-31,,824.0,0.0,,0
74234,sh,t0029395,Rent Change,2016-05-18,TH5811,2016-05-31,,824.0,0.0,,0
74235,sh,t0029395,Rent Change,2016-05-18,TH5811,2016-05-31,,824.0,0.0,,0
74246,sh,t0029380,Rent Change,2017-06-30,FT5880C,2016-05-26,,633.0,0.0,,0
74256,ce,t0029392,Rent Change,2016-05-16,C5273D,2016-05-27,,644.0,0.0,,0
74282,sh,t0029308,Move Out,2016-11-21,TH5821,2016-06-23,2016-11-19,695.0,0.0,149 days 00:00:00.000000000,1
74287,sh,t0029308,Rent Change,2016-06-13,TH5821,2016-06-24,,695.0,0.0,,0
74307,ce,t0028725,Rent Change,2016-05-31,M0028D,2016-05-27,,719.0,0.0,,0
74308,ce,t0028725,Rent Change,2016-05-31,M0028D,2016-05-27,,719.0,0.0,,0
74309,ce,t0028725,Rent Change,2016-05-31,M0028D,2016-05-27,,719.0,0.0,,0
74310,ce,t0028725,Rent Change,2016-05-31,M0028D,2016-05-27,,719.0,0.0,,0
74315,ce,t0028725,Rent Change,2017-04-30,M0028D,2016-05-27,,722.0,0.0,,0
74316,ce,t0028725,Rent Change,2017-04-30,M0028D,2016-05-27,,722.0,0.0,,0
74317,ce,t0028725,Rent Change,2017-04-30,M0028D,2016-05-27,,722.0,0.0,,0
74318,ce,t0028725,Rent Change,2017-04-30,M0028D,2016-05-27,,722.0,0.0,,0
74319,ce,t0028725,Rent Change,2017-05-31,M0028D,2016-05-27,,738.0,0.0,,0
74320,ce,t0028725,Rent Change,2017-05-31,M0028D,2016-05-27,,738.0,0.0,,0
74321,ce,t0028725,Rent Change,2017-05-31,M0028D,2016-05-27,,738.0,0.0,,0
74322,ce,t0028725,Rent Change,2017-05-31,M0028D,2016-05-27,,738.0,0.0,,0
74343,ce,t0028725,Move Out,2018-06-25,M0028D,2016-05-27,2018-06-22,738.0,0.0,756 days 00:00:00.000000000,1
74344,ce,t0028725,Move Out,2018-06-25,M0028D,2016-05-27,2018-06-22,738.0,0.0,756 days 00:00:00.000000000,1
74345,ce,t0028725,Move Out,2018-06-25,M0028D,2016-05-27,2018-06-22,738.0,0.0,756 days 00:00:00.000000000,1
74346,ce,t0028725,Move Out,2018-06-25,M0028D,2016-05-27,2018-06-22,738.0,0.0,756 days 00:00:00.000000000,1
74371,ce,t0028725,Rent Change,2016-04-15,M0028D,2016-05-28,,724.0,0.0,,0
74372,ce,t0028725,Rent Change,2016-04-15,M0028D,2016-05-28,,724.0,0.0,,0
74373,ce,t0028725,Rent Change,2016-04-15,M0028D,2016-05-28,,724.0,0.0,,0
74374,ce,t0028725,Rent Change,2016-04-15,M0028D,2016-05-28,,724.0,0.0,,0
74419,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74420,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74421,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74422,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74423,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74424,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74425,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74426,sh,t0029179,Rent Change,2016-07-29,TH5805,2016-08-31,,695.0,0.0,,0
74459,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74460,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74461,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74462,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74463,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74464,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74465,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74466,sh,t0029179,Rent Change,2016-08-09,TT1221,2016-09-15,,995.0,0.0,,0
74475,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74476,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74477,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74478,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74479,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74480,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74481,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74482,sh,t0029179,Rent Change,2016-08-19,TT1221,2016-09-15,,975.0,0.0,,0
74499,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74500,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74501,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74502,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74503,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74504,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74505,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74506,sh,t0029179,Rent Change,2016-09-27,FT5842,2016-09-30,,1010.0,0.0,,0
74515,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74516,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74517,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74518,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74519,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74520,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74521,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74522,sh,t0029179,Rent Change,2016-09-29,TT1221,2016-09-30,,995.0,0.0,,0
74563,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74564,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74565,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74566,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74567,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74568,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74569,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74570,sh,t0029179,Rent Change,2016-11-30,TT1221,2016-09-30,,975.0,0.0,,0
74579,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74580,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74581,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74582,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74583,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74584,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74585,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74586,sh,t0029179,Rent Change,2017-09-30,TT1221,2016-09-30,,978.0,0.0,,0
74587,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74588,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74589,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74590,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74591,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74592,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74593,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74594,sh,t0029179,Rent Change,2017-10-31,TT1221,2016-09-30,,1000.0,0.0,,0
74659,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74660,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74661,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74662,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74663,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74664,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74665,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74666,sh,t0029179,Move Out,2018-06-18,TT1221,2016-09-30,2018-06-18,1000.0,0.0,626 days 00:00:00.000000000,1
74707,sh,t0029565,Move Out,2017-06-29,TH5802,2016-05-27,2017-06-29,721.0,0.0,398 days 00:00:00.000000000,1
74713,sh,t0029565,Rent Change,2016-05-26,TH5802,2016-05-31,,721.0,0.0,,0
