,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
2623,ce,t0041055,Move Out,2018-12-18,C5254D,2018-11-15,2018-12-18,882.0,0.0,33 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
2631,ce,t0041055,Rent Change,2018-11-30,C5254D,2018-11-15,,882.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2633,ce,t0013818,Move Out,2014-05-02,C5254E,2011-10-08,2014-05-01,664.0,0.0,936 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2638,ce,t0013818,Rent Change,2013-04-26,C5254E,2011-10-08,,0.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2639,ce,t0013818,Rent Change,2013-04-30,C5254E,2011-10-08,,615.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2640,ce,t0013818,Rent Change,2013-10-31,C5254E,2011-10-08,,664.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2643,ce,t0025369,Rent Change,2015-06-27,C5254E,2015-06-27,,679.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2648,ce,t0025369,Rent Change,2016-05-31,C5254E,2015-06-27,,683.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2649,ce,t0025369,Rent Change,2016-06-30,C5254E,2015-06-27,,709.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2651,ce,t0025369,Rent Change,2017-05-31,C5254E,2015-06-27,,712.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2652,ce,t0025369,Rent Change,2017-06-30,C5254E,2015-06-27,,738.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2654,ce,t0025369,Rent Change,2018-05-31,C5254E,2015-06-27,,743.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2655,ce,t0025369,Rent Change,2018-06-30,C5254E,2015-06-27,,775.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2658,ce,t0013820,Move Out,2016-10-04,C5254G,2010-08-13,2016-10-03,699.0,0.0,2243 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2662,ce,t0013820,Move Out,2016-09-30,C5254G,2010-08-13,2016-09-30,699.0,0.0,2240 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2665,ce,t0013820,Rent Change,2013-04-26,C5254G,2010-08-13,,0.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2666,ce,t0013820,Rent Change,2013-04-30,C5254G,2010-08-13,,615.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2667,ce,t0013820,Rent Change,2013-06-30,C5254G,2010-08-13,,625.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2669,ce,t0013820,Rent Change,2013-12-31,C5254G,2010-08-13,,630.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2673,ce,t0013820,Rent Change,2015-03-31,C5254G,2010-08-13,,636.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2675,ce,t0013820,Rent Change,2016-02-29,C5254G,2010-08-13,,670.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2677,ce,t0013820,Rent Change,2016-08-31,C5254G,2010-08-13,,699.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2680,ce,t0031133,Move Out,2018-12-03,C5254G,2016-11-18,2018-11-30,748.0,0.0,742 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2690,ce,t0031133,Rent Change,2017-12-01,C5254G,2016-11-18,,748.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2702,ce,t0013821,Move Out,2013-12-01,C5254H,2012-11-08,2013-11-30,650.0,0.0,387 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
2706,ce,t0013821,Rent Change,2013-04-26,C5254H,2012-11-08,,0.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2707,ce,t0013821,Rent Change,2013-04-30,C5254H,2012-11-08,,650.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2708,ce,t0016168,Rent Change,2013-12-06,C5254H,2014-01-01,,719.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2709,ce,t0016168,Rent Change,2013-12-06,C5254H,2014-01-01,,683.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2718,ce,t0018210,Move Out,2015-03-31,C5254H,2014-01-25,2015-03-31,645.0,0.0,430 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
2726,ce,t0018210,Rent Change,2014-01-27,C5254H,2014-01-25,,645.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2731,ce,t0025293,Move Out,2016-06-30,C5254H,2015-07-01,2016-06-30,700.0,0.0,365 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
2735,ce,t0025293,Move Out,2016-05-31,C5254H,2015-07-01,2016-05-31,700.0,0.0,335 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
2747,ce,t0025293,Rent Change,2015-06-16,C5254H,2015-07-01,,700.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2753,ce,t0029719,Move Out,2017-07-14,C5254H,2016-07-15,2017-07-14,734.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,955,2,2.0
2757,ce,t0029719,Rent Change,2016-06-18,C5254H,2016-07-15,,734.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2764,ce,t0029797,Rent Change,2017-05-25,C5254H,2017-06-23,,1149.0,0.0,,0,Fairfield,OH,45014,955,2,2.0
2767,ce,t0013822,Move Out,2014-10-13,C5254J,2011-08-15,2014-10-13,645.0,0.0,1155 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2771,ce,t0013822,Rent Change,2013-04-26,C5254J,2011-08-15,,0.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2772,ce,t0013822,Rent Change,2013-04-30,C5254J,2011-08-15,,625.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2773,ce,t0013822,Rent Change,2013-09-01,C5254J,2011-08-15,,645.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2777,ce,t0023158,Move Out,2016-06-20,C5254J,2014-10-31,2016-06-17,699.0,0.0,595 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2787,ce,t0023158,Rent Change,2015-11-01,C5254J,2014-10-31,,699.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2792,ce,t0029851,Rent Change,2016-06-18,C5254J,2016-07-01,,734.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2799,ce,t0029851,Rent Change,2017-06-30,C5254J,2016-07-23,,738.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2800,ce,t0029851,Rent Change,2017-07-31,C5254J,2016-07-23,,748.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2802,ce,t0029851,Rent Change,2018-06-30,C5254J,2016-07-23,,762.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2803,ce,t0029851,Rent Change,2018-07-31,C5254J,2016-07-23,,795.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2806,ce,t0013824,Move Out,2014-07-30,C5254L,2012-12-11,2014-07-30,655.0,0.0,596 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2810,ce,t0013824,Rent Change,2013-04-26,C5254L,2012-12-11,,0.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2811,ce,t0013824,Rent Change,2013-04-30,C5254L,2012-12-11,,635.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2812,ce,t0013824,Rent Change,2013-12-31,C5254L,2012-12-11,,655.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2816,ce,t0022169,Move Out,2018-02-14,C5254L,2014-08-18,2018-02-13,758.0,0.0,1275 days 00:00:00.000000000,1,Fairfield,OH,45014,905,1,2.0
2828,ce,t0022169,Rent Change,2015-08-31,C5254L,2014-08-18,,713.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2830,ce,t0022169,Rent Change,2016-08-31,C5254L,2014-08-18,,744.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2832,ce,t0022169,Rent Change,2017-08-31,C5254L,2014-08-18,,758.0,0.0,,0,Fairfield,OH,45014,905,1,2.0
2834,ce,t0013825,Move Out,2013-09-30,C5269A,2011-09-15,2013-09-30,560.0,0.0,746 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2838,ce,t0013825,Rent Change,2013-04-26,C5269A,2011-09-15,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2839,ce,t0013825,Rent Change,2013-04-30,C5269A,2011-09-15,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2841,ce,t0016130,Move Out,2016-07-07,C5269A,2013-11-20,2016-07-07,629.0,0.0,960 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2852,ce,t0016130,Rent Change,2015-03-01,C5269A,2013-11-20,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2854,ce,t0016130,Rent Change,2016-02-29,C5269A,2013-11-20,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2858,ce,t0033398,Rent Change,2018-09-30,C5269A,2018-09-01,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2860,ce,t0033557,Move Out,2018-08-20,C5269A,2017-08-19,2018-08-18,657.0,0.0,364 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2867,ce,t0033557,Rent Change,2017-08-21,C5269A,2017-08-19,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2872,ce,t0013826,Move Out,2014-06-30,C5269B,2012-06-23,2014-06-30,570.0,0.0,737 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2876,ce,t0013826,Rent Change,2013-04-26,C5269B,2012-06-23,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2877,ce,t0013826,Rent Change,2013-04-30,C5269B,2012-06-23,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2878,ce,t0013826,Rent Change,2013-06-30,C5269B,2012-06-23,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2886,ce,t0027613,Move Out,2018-12-28,C5269B,2015-12-28,2018-12-27,677.0,0.0,1095 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2895,ce,t0027613,Rent Change,2016-11-30,C5269B,2015-12-28,,633.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2896,ce,t0027613,Rent Change,2016-12-31,C5269B,2015-12-28,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2898,ce,t0027613,Rent Change,2017-12-01,C5269B,2015-12-28,,659.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2899,ce,t0027613,Rent Change,2017-12-31,C5269B,2015-12-28,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2901,ce,t0013827,Move Out,2014-10-31,C5269C,2012-03-19,2014-10-31,594.0,0.0,956 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2905,ce,t0013827,Rent Change,2013-04-26,C5269C,2012-03-19,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2906,ce,t0013827,Rent Change,2013-04-30,C5269C,2012-03-19,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2908,ce,t0013827,Rent Change,2014-03-31,C5269C,2012-03-19,,577.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2910,ce,t0013827,Rent Change,2014-07-31,C5269C,2012-03-19,,594.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2912,ce,t0023928,Move Out,2018-07-31,C5269C,2014-12-08,2018-07-31,677.0,0.0,1331 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2922,ce,t0023928,Rent Change,2015-11-30,C5269C,2014-12-08,,625.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2923,ce,t0023928,Rent Change,2015-12-31,C5269C,2014-12-08,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2925,ce,t0023928,Rent Change,2016-11-30,C5269C,2014-12-08,,651.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2926,ce,t0023928,Rent Change,2016-12-31,C5269C,2014-12-08,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2929,ce,t0023928,Rent Change,2017-12-01,C5269C,2014-12-08,,672.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2930,ce,t0023928,Rent Change,2017-12-31,C5269C,2014-12-08,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2932,ce,t0013828,Move Out,2017-01-31,C5269D,2011-01-07,2017-01-31,629.0,0.0,2216 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2937,ce,t0013828,Rent Change,2013-04-26,C5269D,2011-01-07,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2938,ce,t0013828,Rent Change,2013-04-30,C5269D,2011-01-07,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2940,ce,t0013828,Rent Change,2014-01-31,C5269D,2011-01-07,,1160.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2941,ce,t0013828,Rent Change,2014-02-28,C5269D,2011-01-07,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2943,ce,t0013828,Rent Change,2015-01-31,C5269D,2011-01-07,,597.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2945,ce,t0013828,Rent Change,2016-01-31,C5269D,2011-01-07,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2946,ce,t0039429,Rent Change,2018-04-02,C5269D,2018-04-12,,675.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2952,ce,t0013829,Move Out,2018-03-31,C5269E,2012-03-24,2018-03-31,657.0,0.0,2198 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2956,ce,t0013829,Rent Change,2013-04-26,C5269E,2012-03-24,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2957,ce,t0013829,Rent Change,2013-04-30,C5269E,2012-03-24,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2960,ce,t0013829,Rent Change,2014-03-31,C5269E,2012-03-24,,587.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2962,ce,t0013829,Rent Change,2015-03-31,C5269E,2012-03-24,,593.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2964,ce,t0013829,Rent Change,2016-03-31,C5269E,2012-03-24,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2966,ce,t0013829,Rent Change,2017-03-31,C5269E,2012-03-24,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2970,ce,t0046479,Rent Change,2018-09-06,C5269E,2018-10-01,,685.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2972,ce,t0046494,Rent Change,2018-09-12,C5269E,2018-09-11,,685.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2981,ce,t0046494,Rent Change,2018-10-31,C5269E,2018-10-01,,754.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2983,ce,t0013830,Move Out,2013-12-01,C5269F,2012-09-07,2013-11-30,590.0,0.0,449 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
2987,ce,t0013830,Rent Change,2013-04-26,C5269F,2012-09-07,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2988,ce,t0013830,Rent Change,2013-04-30,C5269F,2012-09-07,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2989,ce,t0013830,Rent Change,2013-09-30,C5269F,2012-09-07,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2991,ce,t0016208,Rent Change,2013-12-20,C5269F,2013-12-28,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
2995,ce,t0018027,Move Out,2016-04-30,C5269F,2014-01-17,2016-04-30,598.0,0.0,834 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3004,ce,t0018027,Rent Change,2015-04-30,C5269F,2014-01-17,,598.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3005,ce,t0028892,Rent Change,2016-05-02,C5269F,2016-05-27,,654.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3011,ce,t0028892,Rent Change,2016-05-31,C5269F,2016-05-28,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3013,ce,t0028892,Rent Change,2017-04-30,C5269F,2016-05-28,,643.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3014,ce,t0028892,Rent Change,2017-05-31,C5269F,2016-05-28,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3016,ce,t0028892,Rent Change,2018-04-30,C5269F,2016-05-28,,672.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3017,ce,t0028892,Rent Change,2018-05-31,C5269F,2016-05-28,,707.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3019,ce,t0013831,Move Out,2015-03-23,C5269G,2001-02-03,2015-03-20,597.0,0.0,5158 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3024,ce,t0013831,Rent Change,2013-04-26,C5269G,2001-02-03,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3025,ce,t0013831,Rent Change,2013-04-30,C5269G,2001-02-03,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3027,ce,t0013831,Rent Change,2013-06-30,C5269G,2001-02-03,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3028,ce,t0013831,Rent Change,2014-06-30,C5269G,2001-02-03,,597.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3030,ce,t0024793,Move Out,2018-12-29,C5269G,2015-04-15,2018-12-29,700.0,0.0,1354 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3038,ce,t0024793,Rent Change,2016-03-31,C5269G,2015-04-15,,628.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3039,ce,t0024793,Rent Change,2016-05-01,C5269G,2015-04-15,,639.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3041,ce,t0024793,Rent Change,2017-03-31,C5269G,2015-04-15,,652.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3042,ce,t0024793,Rent Change,2017-04-30,C5269G,2015-04-15,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3044,ce,t0024793,Rent Change,2018-03-31,C5269G,2015-04-15,,683.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3045,ce,t0024793,Rent Change,2018-04-30,C5269G,2015-04-15,,700.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3049,ce,t0013832,Move Out,2013-12-01,C5269H,2012-11-03,2013-11-30,570.0,0.0,392 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3053,ce,t0013832,Rent Change,2013-04-26,C5269H,2012-11-03,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3054,ce,t0013832,Rent Change,2013-04-30,C5269H,2012-11-03,,570.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3057,ce,t0016208,Rent Change,2013-12-02,C5269H,2013-12-14,,628.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3058,ce,t0016208,Rent Change,2013-12-06,C5269H,2013-12-14,,620.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3059,ce,t0016208,Rent Change,2013-12-06,C5269H,2013-12-14,,628.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3062,ce,t0017985,Rent Change,2014-01-27,C5269H,2014-02-01,,578.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3064,ce,t0017985,Rent Change,2014-01-27,C5269H,2014-02-01,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3073,ce,t0039664,Rent Change,2018-05-31,C5269H,2018-04-30,,754.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3075,ce,t0013833,Move Out,2013-07-01,C5269J,2012-07-07,2013-06-30,580.0,0.0,358 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3081,ce,t0013833,Rent Change,2013-04-26,C5269J,2012-07-07,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3082,ce,t0013833,Rent Change,2013-04-30,C5269J,2012-07-07,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3089,ce,t0024963,Rent Change,2016-03-31,C5269J,2015-04-17,,638.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3090,ce,t0024963,Rent Change,2016-05-01,C5269J,2015-04-17,,649.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3092,ce,t0024963,Rent Change,2017-03-31,C5269J,2015-04-17,,662.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3093,ce,t0024963,Rent Change,2017-04-30,C5269J,2015-04-17,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3095,ce,t0024963,Rent Change,2018-03-31,C5269J,2015-04-17,,693.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3096,ce,t0024963,Rent Change,2018-04-30,C5269J,2015-04-17,,711.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3098,ce,t0013834,Move Out,2014-04-18,C5269K,2010-02-26,2014-04-18,594.0,0.0,1512 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3103,ce,t0013834,Rent Change,2013-04-26,C5269K,2010-02-26,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3104,ce,t0013834,Rent Change,2013-04-30,C5269K,2010-02-26,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3108,ce,t0013834,Rent Change,2014-03-31,C5269K,2010-02-26,,594.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3110,ce,t0031274,Move Out,2018-11-19,C5269K,2016-11-19,2018-11-19,687.0,0.0,730 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3118,ce,t0031274,Rent Change,2017-10-31,C5269K,2016-11-19,,681.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3119,ce,t0031274,Rent Change,2017-12-01,C5269K,2016-11-19,,687.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3120,ce,t0031274,Rent Change,2016-11-17,C5269K,2016-11-20,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3128,ce,t0040418,Rent Change,2018-09-17,C5269K,2018-12-08,,695.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3131,ce,t0013835,Move Out,2014-10-31,C5269L,2012-10-06,2014-10-31,600.0,0.0,755 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3135,ce,t0013835,Rent Change,2013-04-26,C5269L,2012-10-06,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3136,ce,t0013835,Rent Change,2013-04-30,C5269L,2012-10-06,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3137,ce,t0013835,Rent Change,2013-10-31,C5269L,2012-10-06,,600.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3141,ce,t0031262,Move Out,2018-11-26,C5269L,2016-11-26,2018-11-25,687.0,0.0,729 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3149,ce,t0031262,Rent Change,2016-11-30,C5269L,2016-11-26,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3153,ce,t0031262,Rent Change,2017-12-01,C5269L,2016-11-26,,687.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3159,ce,t0041315,Rent Change,2018-12-10,C5269L,2018-12-12,,695.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3165,ce,t0013836,Move Out,2014-07-08,C5269M,2011-09-30,2014-06-30,590.0,0.0,1004 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3170,ce,t0013836,Rent Change,2013-04-26,C5269M,2011-09-30,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3171,ce,t0013836,Rent Change,2013-04-30,C5269M,2011-09-30,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3172,ce,t0013836,Rent Change,2013-06-30,C5269M,2011-09-30,,590.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3181,ce,t0025345,Rent Change,2016-06-30,C5269M,2015-07-25,,646.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3182,ce,t0025345,Rent Change,2016-07-31,C5269M,2015-07-25,,664.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3184,ce,t0025345,Rent Change,2017-06-30,C5269M,2015-07-25,,667.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3185,ce,t0025345,Rent Change,2017-07-31,C5269M,2015-07-25,,677.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3187,ce,t0025345,Rent Change,2018-06-30,C5269M,2015-07-25,,681.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3188,ce,t0025345,Rent Change,2018-07-31,C5269M,2015-07-25,,695.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3190,ce,t0013837,Move Out,2014-02-03,C5271A,2012-08-17,2014-01-31,560.0,0.0,532 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3195,ce,t0013837,Rent Change,2013-04-26,C5271A,2012-08-17,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3196,ce,t0013837,Rent Change,2013-04-30,C5271A,2012-08-17,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3205,ce,t0013839,Move Out,2018-12-31,C5271C,2012-12-15,2018-12-31,657.0,0.0,2207 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3209,ce,t0013839,Rent Change,2013-04-26,C5271C,2012-12-15,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3210,ce,t0013839,Rent Change,2013-04-30,C5271C,2012-12-15,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3211,ce,t0013839,Rent Change,2013-12-31,C5271C,2012-12-15,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3214,ce,t0013839,Rent Change,2015-01-01,C5271C,2012-12-15,,591.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3216,ce,t0013839,Rent Change,2015-12-31,C5271C,2012-12-15,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3219,ce,t0013839,Rent Change,2017-12-31,C5271C,2012-12-15,,657.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3220,ce,t0041364,Rent Change,2018-12-14,C5271C,2018-12-20,,675.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3226,ce,t0013840,Move Out,2014-10-31,C5271D,2012-10-10,2014-10-31,580.0,0.0,751 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3233,ce,t0013840,Rent Change,2013-04-26,C5271D,2012-10-10,,0.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3234,ce,t0013840,Rent Change,2013-04-30,C5271D,2012-10-10,,560.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3236,ce,t0013840,Rent Change,2013-10-31,C5271D,2012-10-10,,580.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3238,ce,t0024602,Move Out,2017-04-28,C5271D,2015-02-07,2017-04-28,629.0,0.0,811 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
3248,ce,t0024602,Rent Change,2016-01-31,C5271D,2015-02-07,,625.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3249,ce,t0024602,Rent Change,2016-02-29,C5271D,2015-02-07,,629.0,0.0,,0,Fairfield,OH,45014,675,1,1.0
3254,ce,t0032993,Move Out,2018-07-08,C5271D,2017-06-16,2018-07-06,657.0,0.0,385 days 00:00:00.000000000,1,Fairfield,OH,45014,675,1,1.0
