,Property_Code_x,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,DateLeaseFrom,DateLeaseTo,Deposit,Sqft,Notes_x,Reason,Length of Stay,Rental_Type,City,State,Zip_Code,Rent_y,SQFT,BedRooms,Attributes_1,Notes_y
18597,sh,t0019771,Deposit Change,2015-07-23,FT5765,2014-04-28,2015-05-12,2014-04-28,2015-04-30,0.0,0.0,,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18598,sh,t0019771,Deposit Accounting,2015-07-23,FT5765,2014-04-28,2015-05-12,2014-04-28,2015-04-30,0.0,0.0,,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18599,sh,t0019771,Notice Given,2015-03-03,FT5765,2014-04-28,2015-05-31,2014-04-28,2015-04-30,99.0,0.0,Cannot Afford Apartment,,398 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18600,ce,t0018100,Move Out,2015-04-30,C5271F,2014-01-15,2015-04-30,2014-01-15,2015-04-30,99.0,0.0,Move Out,,470 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18601,ce,t0018100,Deposit Change,2015-05-20,C5271F,2014-01-15,2015-04-30,2014-01-15,2015-04-30,0.0,0.0,,,470 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18602,ce,t0018100,Deposit Accounting,2015-05-20,C5271F,2014-01-15,2015-04-30,2014-01-15,2015-04-30,0.0,0.0,,,470 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18603,ce,t0018100,Notice Given,2015-03-19,C5271F,2014-01-15,2015-04-30,2014-01-15,2015-04-30,99.0,0.0,Job Transfer,,470 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18604,ce,t0018100,Notice Given,2014-08-19,C5271F,2014-01-15,2014-10-31,2014-01-15,2015-04-30,99.0,0.0,Done with School/Graduated,,289 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18605,ce,t0018100,Adjust Moveout Dates,2014-10-31,C5271F,2014-01-15,2014-11-01,2014-01-15,2015-04-30,99.0,0.0,Done with School/Graduated,,290 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18606,ce,t0013842,Notice Given,2013-08-14,C5271F,2012-09-22,2013-09-30,2012-10-01,2013-09-30,150.0,0.0,Purchased Home,,373 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18607,ce,t0013842,Move Out,2013-10-02,C5271F,2012-09-22,2013-09-30,2012-10-01,2013-09-30,150.0,0.0,Move Out,,373 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18608,ce,t0013842,Deposit Change,2013-10-18,C5271F,2012-09-22,2013-09-30,2012-10-01,2013-09-30,0.0,0.0,,,373 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18609,ce,t0013842,Deposit Accounting,2013-10-18,C5271F,2012-09-22,2013-09-30,2012-10-01,2013-09-30,0.0,0.0,,,373 days 00:00:00.000000000,Residential,Fairfield,OH,45014,685,675,1,1.0,
18610,sh,t0017494,Notice Given,2015-02-23,SH5903,2013-05-22,2015-05-31,2014-05-22,2015-05-31,99.0,0.0,Cannot Afford Apartment,,739 days 00:00:00.000000000,Residential,Toledo,OH,43615,775,1006,2,1.5,
18611,sh,t0017494,Notice Given,2014-05-01,SH5903,2013-05-22,2014-05-31,2013-05-22,2014-05-21,99.0,0.0,Move-In With Family,,374 days 00:00:00.000000000,Residential,Toledo,OH,43615,775,1006,2,1.5,
18612,ce,t0014164,Deposit Change,2016-05-25,M0018B,2011-07-16,2015-03-31,2014-08-01,2015-07-31,0.0,0.0,,,1354 days 00:00:00.000000000,Residential,Fairfield,OH,45014,974,875,2,1.5,
18613,ce,t0014164,Deposit Accounting,2016-05-25,M0018B,2011-07-16,2015-03-31,2014-08-01,2015-07-31,0.0,0.0,,,1354 days 00:00:00.000000000,Residential,Fairfield,OH,45014,974,875,2,1.5,
18614,ce,t0014164,Notice Given,2015-03-03,M0018B,2011-07-16,2015-03-31,2014-08-01,2015-07-31,190.0,0.0,Transfer within Community,,1354 days 00:00:00.000000000,Residential,Fairfield,OH,45014,974,875,2,1.5,
18615,ce,t0014164,Move Out,2015-04-02,M0018B,2011-07-16,2015-03-31,2014-08-01,2015-07-31,190.0,0.0,Move Out,,1354 days 00:00:00.000000000,Residential,Fairfield,OH,45014,974,875,2,1.5,
18616,ce,t0019154,Notice Given,2015-02-02,C5269J,2014-02-11,2015-02-28,2014-02-11,2015-02-28,600.0,0.0,Purchased Home,,382 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18617,ce,t0019154,Move Out,2015-03-31,C5269J,2014-02-11,2015-03-31,2014-02-11,2015-02-28,600.0,0.0,Move Out,,413 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18618,ce,t0019154,Deposit Change,2015-04-10,C5269J,2014-02-11,2015-03-31,2014-02-11,2015-02-28,0.0,0.0,,,413 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18619,ce,t0019154,Deposit Accounting,2015-04-10,C5269J,2014-02-11,2015-03-31,2014-02-11,2015-02-28,0.0,0.0,,,413 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18620,ce,t0015666,Skip,2014-01-13,C5269J,2013-08-10,2014-01-13,2013-08-10,2014-08-31,630.0,0.0,Skip,,156 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18621,ce,t0015666,Move Out,2014-01-13,C5269J,2013-08-10,2014-01-13,2013-08-10,2014-08-31,630.0,0.0,Move Out,,156 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18622,ce,t0015666,Deposit Change,2015-08-27,C5269J,2013-08-10,2014-01-13,2013-08-10,2014-08-31,0.0,0.0,,,156 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18623,ce,t0015666,Deposit Accounting,2015-08-27,C5269J,2013-08-10,2014-01-13,2013-08-10,2014-08-31,0.0,0.0,,,156 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18624,ce,t0015666,Adjust Deposit Accounting,2015-08-27,C5269J,2013-08-10,2014-01-13,2013-08-10,2014-08-31,0.0,0.0,,,156 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18625,ce,t0013833,Notice Given,2013-06-13,C5269J,2012-07-07,2013-07-10,2013-07-01,2013-07-31,170.0,0.0,Job Transfer,,368 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18626,ce,t0013833,Move Out,2013-07-01,C5269J,2012-07-07,2013-06-30,2013-07-01,2013-07-31,170.0,0.0,Move Out,,358 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18627,ce,t0013833,Deposit Change,2013-07-11,C5269J,2012-07-07,2013-06-30,2013-07-01,2013-07-07,0.0,0.0,,,358 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18628,ce,t0013833,Deposit Accounting,2013-07-11,C5269J,2012-07-07,2013-06-30,2013-07-01,2013-07-07,0.0,0.0,,,358 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18629,ce,t0013833,Adjust Deposit Accounting,2013-07-11,C5269J,2012-07-07,2013-06-30,2013-07-01,2013-07-07,0.0,0.0,,,358 days 00:00:00.000000000,Residential,Fairfield,OH,45014,695,675,1,1.0,
18630,sh,t0017435,Eviction,2015-01-14,TH5789,2006-10-05,2015-02-15,2014-03-01,2015-02-28,300.0,0.0,Eviction,,3055 days 00:00:00.000000000,Residential,Toledo,OH,43615,900,1156,3,1.5,
18631,sh,t0017435,Eviction,2014-12-16,TH5789,2006-10-05,2014-12-16,2014-03-01,2015-02-28,300.0,0.0,Cannot Afford Apartment,,2994 days 00:00:00.000000000,Residential,Toledo,OH,43615,900,1156,3,1.5,
18632,sh,t0017435,Eviction,2014-10-17,TH5789,2006-10-05,2014-11-30,2014-03-01,2015-02-28,300.0,0.0,Eviction,,2978 days 00:00:00.000000000,Residential,Toledo,OH,43615,900,1156,3,1.5,
18633,ce,t0018115,Skip,2015-01-07,M0007D,2014-01-11,2015-01-06,2014-01-11,2015-04-30,99.0,0.0,Cannot Afford Apartment,,360 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18634,ce,t0018115,Move Out,2015-01-07,M0007D,2014-01-11,2015-01-06,2014-01-11,2015-04-30,99.0,0.0,Move Out,,360 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18635,ce,t0018115,Deposit Change,2015-02-25,M0007D,2014-01-11,2015-01-06,2014-01-11,2015-04-30,0.0,0.0,,,360 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18636,ce,t0018115,Deposit Accounting,2015-02-25,M0007D,2014-01-11,2015-01-06,2014-01-11,2015-04-30,0.0,0.0,,,360 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18637,ce,t0014584,Adjust Moveout Dates,2013-12-01,M0007D,2013-07-27,2013-12-22,2013-07-27,2013-10-31,99.0,0.0,Cannot Afford Apartment,,148 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18638,ce,t0014584,Move Out,2013-12-26,M0007D,2013-07-27,2013-12-22,2013-07-27,2013-10-31,99.0,0.0,Move Out,,148 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18639,ce,t0014584,Deposit Change,2014-03-29,M0007D,2013-07-27,2013-12-22,2013-07-27,2013-10-31,0.0,0.0,,,148 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18640,ce,t0014584,Deposit Accounting,2014-03-29,M0007D,2013-07-27,2013-12-22,2013-07-27,2013-10-31,0.0,0.0,,,148 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18641,ce,t0014584,Notice Given,2013-10-31,M0007D,2013-07-27,2013-11-30,2013-07-27,2013-10-31,99.0,0.0,Cannot Afford Apartment,,126 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18642,ce,t0014107,Notice Given,2013-07-09,M0007D,2012-03-01,2013-07-19,2013-03-01,2014-02-28,0.0,0.0,Need Bigger Space,,505 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18643,ce,t0014107,Move Out,2013-07-22,M0007D,2012-03-01,2013-07-19,2013-03-01,2014-02-28,0.0,0.0,Move Out,,505 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18644,ce,t0014107,Deposit Accounting,2013-07-29,M0007D,2012-03-01,2013-07-19,2013-03-01,2014-02-28,0.0,0.0,,,505 days 00:00:00.000000000,Residential,Fairfield,OH,45014,670,635,1,1.0,
18645,ce,t0014179,Deposit Change,2016-05-25,M0022E,2010-03-02,2014-12-31,2014-04-01,2015-03-31,0.0,0.0,,,1765 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
18646,ce,t0014179,Deposit Accounting,2016-05-25,M0022E,2010-03-02,2014-12-31,2014-04-01,2015-03-31,0.0,0.0,,,1765 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
18647,ce,t0014179,Skip,2015-01-05,M0022E,2010-03-02,2014-12-31,2014-04-01,2015-03-31,150.0,0.0,Skip,,1765 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
18648,ce,t0014179,Move Out,2015-01-05,M0022E,2010-03-02,2014-12-31,2014-04-01,2015-03-31,150.0,0.0,Move Out,,1765 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
18649,ce,t0014179,Notice Given,2014-02-27,M0022E,2010-03-02,2014-03-31,2013-04-01,2014-03-31,150.0,0.0,Cannot Afford Apartment,,1490 days 00:00:00.000000000,Residential,Fairfield,OH,45014,790,875,2,1.5,
18650,sh,t0019059,Notice Given,2015-01-09,AC1127,2014-02-14,2015-02-28,2014-02-14,2015-02-28,99.0,0.0,Done with School/Graduated,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18651,sh,t0019059,Move Out,2015-02-28,AC1127,2014-02-14,2015-02-28,2014-02-14,2015-02-28,99.0,0.0,Move Out,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18652,sh,t0019059,Deposit Change,2015-03-09,AC1127,2014-02-14,2015-02-28,2014-02-14,2015-02-28,0.0,0.0,,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18653,sh,t0019059,Deposit Accounting,2015-03-09,AC1127,2014-02-14,2015-02-28,2014-02-14,2015-02-28,0.0,0.0,,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18654,sh,t0019059,Adjust Deposit Accounting,2017-12-27,AC1127,2014-02-14,2015-02-28,2014-02-14,2015-02-28,0.0,0.0,Adjust Deposit Accounting,,379 days 00:00:00.000000000,Residential,Toledo,OH,43615,1175,1350,2,1.5,
18655,ce,t0014200,Move Out,2015-07-20,M0030B,2010-11-29,2015-07-19,2013-12-01,2015-02-28,170.0,0.0,Move Out,,1693 days 00:00:00.000000000,Residential,Fairfield,OH,45014,770,875,2,1.5,
18656,ce,t0014200,Deposit Change,2015-08-07,M0030B,2010-11-29,2015-07-19,2013-12-01,2015-02-28,0.0,0.0,,,1693 days 00:00:00.000000000,Residential,Fairfield,OH,45014,770,875,2,1.5,
18657,ce,t0014200,Deposit Accounting,2015-08-07,M0030B,2010-11-29,2015-07-19,2013-12-01,2015-02-28,0.0,0.0,,,1693 days 00:00:00.000000000,Residential,Fairfield,OH,45014,770,875,2,1.5,
18658,ce,t0014200,Notice Given,2014-12-23,M0030B,2010-11-29,2015-07-31,2013-12-01,2015-02-28,170.0,0.0,Neighborhood,,1705 days 00:00:00.000000000,Residential,Fairfield,OH,45014,770,875,2,1.5,
18659,ce,t0014200,Rent Change,2015-03-01,M0030B,2010-11-29,2015-07-31,2013-12-01,2015-02-28,170.0,0.0,,,1705 days 00:00:00.000000000,Residential,Fairfield,OH,45014,770,875,2,1.5,
18660,ce,t0018173,Notice Given,2014-12-10,C5326A,2014-01-18,2015-01-31,2014-01-18,2015-01-31,0.0,0.0,Cannot Afford Apartment,,378 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18661,ce,t0018173,Move Out,2015-02-02,C5326A,2014-01-18,2015-01-31,2014-01-18,2015-01-31,0.0,0.0,Move Out,,378 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18662,ce,t0018173,Deposit Accounting,2015-04-08,C5326A,2014-01-18,2015-01-31,2014-01-18,2015-01-31,0.0,0.0,,,378 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18663,ce,t0013920,Notice Given,2013-12-02,C5326A,1999-10-01,2014-01-01,2013-08-01,2014-07-31,100.0,0.0,Move-In With Family,,5206 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18664,ce,t0013920,Adjust Moveout Dates,2013-12-31,C5326A,1999-10-01,2013-12-31,2013-08-01,2014-07-31,100.0,0.0,Move-In With Family,,5205 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18665,ce,t0013920,Move Out,2013-12-31,C5326A,1999-10-01,2013-12-31,2013-08-01,2014-07-31,100.0,0.0,Move Out,,5205 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18666,ce,t0013920,Deposit Change,2014-03-12,C5326A,1999-10-01,2013-12-31,2013-08-01,2014-07-31,0.0,0.0,,,5205 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18667,ce,t0013920,Deposit Accounting,2014-03-12,C5326A,1999-10-01,2013-12-31,2013-08-01,2014-07-31,0.0,0.0,,,5205 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18668,ce,t0014055,Notice Given,2014-11-14,S1500-6E,2013-01-06,2015-01-31,2014-02-01,2015-01-31,170.0,0.0,Job Transfer,,755 days 00:00:00.000000000,Residential,Fairfield,OH,45014,820,955,2,1.0,
18669,ce,t0014055,Notice Given,2015-01-21,S1500-6E,2013-01-06,2015-01-31,2014-02-01,2015-01-31,170.0,0.0,Job Transfer,,755 days 00:00:00.000000000,Residential,Fairfield,OH,45014,820,955,2,1.0,
18670,ce,t0014055,Move Out,2015-02-02,S1500-6E,2013-01-06,2015-01-31,2014-02-01,2015-01-31,170.0,0.0,Move Out,,755 days 00:00:00.000000000,Residential,Fairfield,OH,45014,820,955,2,1.0,
18671,ce,t0014055,Deposit Change,2015-02-05,S1500-6E,2013-01-06,2015-01-31,2014-02-01,2015-01-31,0.0,0.0,,,755 days 00:00:00.000000000,Residential,Fairfield,OH,45014,820,955,2,1.0,
18672,ce,t0014055,Deposit Accounting,2015-02-05,S1500-6E,2013-01-06,2015-01-31,2014-02-01,2015-01-31,0.0,0.0,,,755 days 00:00:00.000000000,Residential,Fairfield,OH,45014,820,955,2,1.0,
18673,ce,t0014055,Adjust Deposit Accounting,2015-02-05,S1500-6E,2013-01-06,2015-01-31,2014-02-01,2015-01-31,0.0,0.0,,,755 days 00:00:00.000000000,Residential,Fairfield,OH,45014,820,955,2,1.0,
18674,ce,t0014002,Deposit Change,2015-04-15,S1500-1M,2011-11-01,2015-03-15,2013-11-01,2014-10-31,0.0,0.0,,,1230 days 00:00:00.000000000,Residential,Fairfield,OH,45014,840,955,2,2.0,
18675,ce,t0014002,Deposit Accounting,2015-04-15,S1500-1M,2011-11-01,2015-03-15,2013-11-01,2014-10-31,0.0,0.0,,,1230 days 00:00:00.000000000,Residential,Fairfield,OH,45014,840,955,2,2.0,
18676,ce,t0014002,Notice Given,2014-11-05,S1500-1M,2011-11-01,2014-12-31,2013-11-01,2014-10-31,150.0,0.0,Cannot Afford Apartment,,1156 days 00:00:00.000000000,Residential,Fairfield,OH,45014,840,955,2,2.0,
18677,ce,t0014002,Move Out,2015-03-17,S1500-1M,2011-11-01,2015-03-15,2013-11-01,2014-10-31,150.0,0.0,Move Out,,1230 days 00:00:00.000000000,Residential,Fairfield,OH,45014,840,955,2,2.0,
18678,ce,t0014002,Notice Given,2014-09-02,S1500-1M,2011-11-01,2014-10-31,2013-11-01,2014-10-31,150.0,0.0,Need Bigger Space,,1095 days 00:00:00.000000000,Residential,Fairfield,OH,45014,840,955,2,2.0,
18679,ce,t0015936,Notice Given,2014-10-28,C5250K,2013-10-22,2014-12-31,2013-10-18,2014-12-31,626.0,0.0,Neighborhood,,435 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18680,ce,t0015936,Move Out,2015-01-02,C5250K,2013-10-22,2014-12-31,2013-10-18,2014-12-31,626.0,0.0,Move Out,,435 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18681,ce,t0015936,Deposit Change,2015-03-19,C5250K,2013-10-22,2014-12-31,2013-10-18,2014-12-31,0.0,0.0,,,435 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18682,ce,t0015936,Deposit Accounting,2015-03-19,C5250K,2013-10-22,2014-12-31,2013-10-18,2014-12-31,0.0,0.0,,,435 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18683,ce,t0013799,Adjust Deposit Accounting,2015-10-29,C5250K,2012-09-14,2013-10-10,2012-10-01,2013-09-30,0.0,0.0,,,391 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18684,ce,t0013799,Notice Given,2013-08-14,C5250K,2012-09-14,2013-09-30,2012-10-01,2013-09-30,645.0,0.0,Rent Too High,,381 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18685,ce,t0013799,Adjust Moveout Dates,2013-10-07,C5250K,2012-09-14,2013-10-07,2012-10-01,2013-09-30,645.0,0.0,Rent Too High,,388 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18686,ce,t0013799,Adjust Moveout Dates,2013-10-08,C5250K,2012-09-14,2013-10-08,2012-10-01,2013-09-30,645.0,0.0,Rent Too High,,389 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18687,ce,t0013799,Adjust Moveout Dates,2013-10-09,C5250K,2012-09-14,2013-10-10,2012-10-01,2013-09-30,645.0,0.0,Rent Too High,,391 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18688,ce,t0013799,Move Out,2013-10-10,C5250K,2012-09-14,2013-10-10,2012-10-01,2013-09-30,645.0,0.0,Move Out,,391 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18689,ce,t0013799,Deposit Change,2013-10-18,C5250K,2012-09-14,2013-10-10,2012-10-01,2013-09-30,0.0,0.0,,,391 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18690,ce,t0013799,Deposit Accounting,2013-10-18,C5250K,2012-09-14,2013-10-10,2012-10-01,2013-09-30,0.0,0.0,,,391 days 00:00:00.000000000,Residential,Fairfield,OH,45014,919,905,1,2.0,
18691,sh,t0017396,Deposit Change,2016-01-13,TH5965,2012-10-24,2014-11-29,2013-11-01,2014-10-31,0.0,0.0,,,766 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18692,sh,t0017396,Deposit Accounting,2016-01-13,TH5965,2012-10-24,2014-11-29,2013-11-01,2014-10-31,0.0,0.0,,,766 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18693,sh,t0017396,Notice Given,2014-10-17,TH5965,2012-10-24,2014-11-17,2013-11-01,2014-10-31,99.0,0.0,Purchased Home,,754 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18694,sh,t0017396,Adjust Moveout Dates,2014-11-19,TH5965,2012-10-24,2014-11-18,2013-11-01,2014-10-31,99.0,0.0,Purchased Home,,755 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18695,sh,t0017396,Adjust Moveout Dates,2014-11-20,TH5965,2012-10-24,2014-11-21,2013-11-01,2014-10-31,99.0,0.0,Purchased Home,,758 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18696,sh,t0017396,Adjust Moveout Dates,2014-11-21,TH5965,2012-10-24,2014-11-30,2013-11-01,2014-10-31,99.0,0.0,Purchased Home,,767 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18697,sh,t0017396,Adjust Moveout Dates,2014-11-29,TH5965,2012-10-24,2014-11-29,2013-11-01,2014-10-31,99.0,0.0,Purchased Home,,766 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18698,sh,t0017396,Move Out,2014-11-29,TH5965,2012-10-24,2014-11-29,2013-11-01,2014-10-31,99.0,0.0,Move Out,,766 days 00:00:00.000000000,Residential,Toledo,OH,43615,800,1006,3,1.5,
18699,ce,t0021717,Notice Given,2014-10-07,C5273B,2014-06-18,2014-10-31,2014-06-18,2015-06-30,99.0,0.0,Job Transfer,,135 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18700,ce,t0021717,Move Out,2014-10-31,C5273B,2014-06-18,2014-10-31,2014-06-18,2015-06-30,99.0,0.0,Move Out,,135 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18701,ce,t0021717,Deposit Change,2015-01-13,C5273B,2014-06-18,2014-10-31,2014-06-18,2015-06-30,0.0,0.0,,,135 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18702,ce,t0021717,Deposit Accounting,2015-01-13,C5273B,2014-06-18,2014-10-31,2014-06-18,2015-06-30,0.0,0.0,,,135 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18703,ce,t0021717,Adjust Deposit Accounting,2015-01-13,C5273B,2014-06-18,2014-10-31,2014-06-18,2015-06-30,0.0,0.0,,,135 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18704,ce,t0021717,Adjust Deposit Accounting,2015-01-21,C5273B,2014-06-18,2014-10-31,2014-06-18,2015-06-30,0.0,0.0,,,135 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18705,ce,t0014652,Notice Given,2014-03-11,C5273B,2013-08-16,2014-05-31,2013-08-16,2014-05-31,99.0,0.0,Purchased Home,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18706,ce,t0014652,Adjust Moveout Dates,2014-06-02,C5273B,2013-08-16,2014-06-02,2013-08-16,2014-05-31,99.0,0.0,Purchased Home,,290 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18707,ce,t0014652,Adjust Moveout Dates,2014-06-02,C5273B,2013-08-16,2014-05-31,2013-08-16,2014-05-31,99.0,0.0,Purchased Home,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18708,ce,t0014652,Move Out,2014-06-02,C5273B,2013-08-16,2014-05-31,2013-08-16,2014-05-31,99.0,0.0,Move Out,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18709,ce,t0014652,Deposit Change,2014-06-19,C5273B,2013-08-16,2014-05-31,2013-08-16,2014-05-31,0.0,0.0,,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18710,ce,t0014652,Deposit Accounting,2014-06-19,C5273B,2013-08-16,2014-05-31,2013-08-16,2014-05-31,0.0,0.0,,,288 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18711,ce,t0013850,Notice Given,2013-07-08,C5273B,2010-02-22,2013-07-31,2013-03-01,2014-02-28,150.0,0.0,Maintenance,,1255 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18712,ce,t0013850,Move Out,2013-08-01,C5273B,2010-02-22,2013-07-31,2013-03-01,2014-02-28,150.0,0.0,Move Out,,1255 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18713,ce,t0013850,Deposit Change,2013-08-12,C5273B,2010-02-22,2013-07-31,2013-03-01,2014-02-28,0.0,0.0,,,1255 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
18714,ce,t0013850,Deposit Accounting,2013-08-12,C5273B,2010-02-22,2013-07-31,2013-03-01,2014-02-28,0.0,0.0,,,1255 days 00:00:00.000000000,Residential,Fairfield,OH,45014,675,675,1,1.0,
