,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy
34349,sh,t0028993,Submit Application,2016-03-31,WAIT-2TH,2016-06-01,,695.0,,,0
34350,sh,t0028994,Notice Given,2017-05-03,WC5933P,2016-04-08,2017-07-10,628.0,0.0,458 days 00:00:00.000000000,0
34351,sh,t0028994,Adjust Moveout Dates,2017-07-05,WC5933P,2016-04-08,2017-07-05,628.0,0.0,453 days 00:00:00.000000000,0
34352,sh,t0028994,Move Out,2017-07-05,WC5933P,2016-04-08,2017-07-05,628.0,0.0,453 days 00:00:00.000000000,1
34353,sh,t0028994,Deposit Change,2017-10-17,WC5933P,2016-04-08,2017-07-05,628.0,0.0,453 days 00:00:00.000000000,0
34354,sh,t0028994,Deposit Accounting,2017-10-17,WC5933P,2016-04-08,2017-07-05,628.0,0.0,453 days 00:00:00.000000000,0
34355,sh,t0028994,Application Approved,2016-04-11,WC5933P,2016-04-08,,628.0,,,0
34356,sh,t0028994,Lease Signed,2016-04-11,WC5933P,2016-04-08,,628.0,,,0
34357,sh,t0028994,Move In,2016-04-11,WC5933P,2016-04-08,,628.0,0.0,,0
34358,sh,t0028994,Deposit Change,2016-04-13,WC5933P,2016-04-08,,628.0,0.0,,0
34359,sh,t0028994,Submit Application,2016-03-31,WC5933P,2016-04-15,,628.0,,,0
34360,sh,t0028994,Assign Unit (from unit WC5933P to WC5956L),2016-04-01,WC5956L,2016-04-15,,628.0,,,0
34361,sh,t0028994,Assign Unit (from unit WC5956L to WC5933P),2016-04-06,WC5933P,2016-04-15,,628.0,,,0
34362,sh,t0028996,Submit Application,2016-04-01,WC5950I,2016-04-30,,639.0,,,0
34363,sh,t0028996,Application Denied,2016-04-06,WC5950I,2016-04-30,,639.0,,,0
34364,sh,t0028996,Deposit Accounting,2016-04-13,WC5950I,2016-04-30,,639.0,0.0,,0
34389,ce,t0029029,Submit Application,2016-04-04,S1456D,2016-04-09,,744.0,,,0
34390,ce,t0029029,Application Denied,2016-04-04,S1456D,2016-04-09,,744.0,,,0
34403,sh,t0029034,Notice Given,2017-04-03,TH5807,2016-04-21,2017-05-31,695.0,0.0,405 days 00:00:00.000000000,0
34404,sh,t0029034,Move Out,2017-05-31,TH5807,2016-04-21,2017-05-31,695.0,0.0,405 days 00:00:00.000000000,1
34405,sh,t0029034,Deposit Change,2017-06-14,TH5807,2016-04-21,2017-05-31,695.0,0.0,405 days 00:00:00.000000000,0
34406,sh,t0029034,Deposit Accounting,2017-06-14,TH5807,2016-04-21,2017-05-31,695.0,0.0,405 days 00:00:00.000000000,0
34407,sh,t0029034,Adjust Move In Dates,2016-04-21,TH5807,2016-04-21,,695.0,0.0,,0
34408,sh,t0029034,Deposit Change,2016-04-21,TH5807,2016-04-21,,695.0,0.0,,0
34409,sh,t0029034,Move In,2016-04-21,TH5807,2016-04-21,,695.0,0.0,,0
34410,sh,t0029034,Deposit Change,2016-04-22,TH5807,2016-04-21,,695.0,0.0,,0
34411,sh,t0029034,Deposit Change,2016-04-29,TH5807,2016-04-21,,695.0,0.0,,0
34412,sh,t0029034,Lease Signed,2016-04-21,TH5807,2016-04-22,,695.0,,,0
34413,sh,t0029034,Application Approved,2016-04-11,TH5807,2016-04-30,,695.0,,,0
34414,sh,t0029034,Submit Application,2016-04-04,TH5807,2016-04-30,,695.0,,,0
34427,sh,t0029039,Submit Application,2016-04-05,WAIT-2E,2016-05-01,,639.0,,,0
34428,sh,t0029039,Application Denied,2016-04-06,WAIT-2E,2016-05-01,,639.0,,,0
34429,sh,t0029039,Deposit Accounting,2016-04-13,WAIT-2E,2016-05-01,,639.0,0.0,,0
34430,sh,t0029041,Submit Application,2016-04-05,SH5841,2016-05-01,,695.0,,,0
34431,sh,t0029041,Application Canceled,2016-04-06,SH5841,,,695.0,,,0
34432,sh,t0029041,Deposit Accounting,2018-09-29,SH5841,,,695.0,0.0,,0
34433,ce,t0029045,Submit Application,2016-04-05,S1500-4C,2016-06-17,,784.0,,,0
34434,ce,t0029045,Application Denied,2016-04-05,S1500-4C,2016-06-17,,784.0,,,0
34435,ce,t0029048,Submit Application,2016-04-05,C0011B,2016-04-11,,734.0,,,0
34436,ce,t0029048,Application Denied,2016-04-07,C0011B,2016-04-11,,734.0,,,0
34437,ce,t0029049,Submit Application,2016-04-05,M0024F,2016-05-01,,734.0,,,0
34438,ce,t0029049,Application Denied,2016-04-05,M0024F,2016-05-01,,734.0,,,0
34452,sh,t0029065,Submit Application,2016-04-06,WC5950G,2016-04-22,,639.0,,,0
34453,sh,t0029065,Application Canceled,2016-04-19,WC5950G,,,639.0,,,0
34454,sh,t0029065,Deposit Accounting,2016-04-22,WC5950G,,,639.0,0.0,,0
34455,ce,t0029072,Application Approved,2016-04-07,S1452H,2016-05-04,,654.0,,,0
34456,ce,t0029072,Submit Application,2016-04-07,S1452H,2016-05-04,,654.0,,,0
34457,ce,t0029072,Lease Signed,2016-04-07,S1452H,2016-05-04,,654.0,,,0
34458,ce,t0029072,Cancel Move In,2016-05-02,S1452H,,,654.0,,,0
34459,ce,t0029072,Deposit Change,2016-05-17,S1452H,,,654.0,0.0,,0
34460,sh,t0029078,Submit Application,2016-04-07,TH5818,2016-04-15,,721.0,,,0
34461,sh,t0029078,Application Denied,2016-04-13,TH5818,2016-04-15,,721.0,,,0
34462,sh,t0029078,Deposit Accounting,2016-05-06,TH5818,2016-04-15,,721.0,0.0,,0
34463,sh,t0029079,Adjust Moveout Dates,2018-12-31,TH5979,2017-10-10,2019-01-04,735.0,0.0,451 days 00:00:00.000000000,0
34464,sh,t0029079,Adjust Moveout Dates,2019-01-04,TH5979,2017-10-10,2019-01-04,735.0,0.0,451 days 00:00:00.000000000,0
34465,sh,t0029079,Move Out,2019-01-04,TH5979,2017-10-10,2019-01-04,735.0,0.0,451 days 00:00:00.000000000,1
34472,sh,t0029079,Eviction,2018-11-19,TH5979,2017-10-10,2018-12-21,735.0,0.0,437 days 00:00:00.000000000,0
34475,sh,t0029079,Notice Given,2018-07-24,TH5979,2017-10-10,2018-10-09,735.0,0.0,364 days 00:00:00.000000000,0
34478,sh,t0029079,Transfer Unit (From WC5946G to TH5979),2017-10-10,TH5979,2017-10-10,,735.0,0.0,,0
34479,sh,t0029079,Move In,2017-10-16,TH5979,2017-10-10,,735.0,0.0,,0
34480,sh,t0029079,Deposit Change,2017-10-19,TH5979,2017-10-10,,735.0,0.0,,0
34481,sh,t0029079,Cancel Notice,2018-09-24,TH5979,2017-10-10,,735.0,0.0,,0
34482,sh,t0029079,Lease Renewal,2018-10-02,TH5979,2017-10-10,,735.0,0.0,,0
34487,sh,t0029080,Application Approved,2016-04-08,WAIT-2A,2018-06-15,,587.0,,,0
34488,sh,t0029080,Submit Application,2016-04-07,WAIT-2A,2018-06-15,,587.0,,,0
34489,sh,t0029080,Application Canceled,2016-04-20,WAIT-2A,,,587.0,,,0
34490,sh,t0029080,Deposit Accounting,2018-08-02,WAIT-2A,,,587.0,0.0,,0
34491,sh,t0029087,Application Approved,2016-04-13,WC5950G,2016-04-30,,639.0,,,0
34492,sh,t0029087,Submit Application,2016-04-08,WC5950G,2016-04-30,,639.0,,,0
34493,sh,t0029087,Assign Unit (from unit WC5950G to WC5950I),2016-04-15,WC5950I,2016-04-30,,639.0,,,0
34494,sh,t0029087,Assign Unit (from unit WC5950I to WC5950G),2016-04-19,WC5950G,2016-04-30,,639.0,,,0
34495,sh,t0029087,Application Canceled,2016-04-25,WC5950G,,,639.0,,,0
34496,sh,t0029087,Deposit Accounting,2016-04-27,WC5950G,,,639.0,0.0,,0
34497,sh,t0029089,Assign Unit (from unit WAIT-2E to WC5930G),2016-05-13,WC5930G,2016-06-10,,639.0,,,0
34498,sh,t0029089,Application Approved,2016-04-12,WAIT-2E,2016-06-30,,639.0,,,0
34499,sh,t0029089,Submit Application,2016-04-08,WAIT-2E,2016-06-30,,639.0,,,0
34500,sh,t0029089,Application Canceled,2016-05-31,WC5930G,,,639.0,,,0
34501,sh,t0029089,Deposit Accounting,2018-09-29,WC5930G,,,639.0,0.0,,0
34502,sh,t0029095,Application Approved,2016-04-11,WAIT-2A,2016-06-17,,587.0,,,0
34503,sh,t0029095,Submit Application,2016-04-09,WAIT-2A,2016-06-17,,587.0,,,0
34504,sh,t0029095,Application Canceled,2016-05-11,WAIT-2A,,,587.0,,,0
34525,sh,t0029108,Adjust Moveout Dates,2017-07-31,FT5892J,2016-06-29,2017-08-01,608.0,0.0,398 days 00:00:00.000000000,0
34526,sh,t0029108,Adjust Moveout Dates,2017-07-31,FT5892J,2016-06-29,2017-07-31,608.0,0.0,397 days 00:00:00.000000000,0
34527,sh,t0029108,Move Out,2017-07-31,FT5892J,2016-06-29,2017-07-31,608.0,0.0,397 days 00:00:00.000000000,1
34528,sh,t0029108,Deposit Change,2017-09-19,FT5892J,2016-06-29,2017-07-31,608.0,0.0,397 days 00:00:00.000000000,0
34529,sh,t0029108,Deposit Accounting,2017-09-19,FT5892J,2016-06-29,2017-07-31,608.0,0.0,397 days 00:00:00.000000000,0
34530,sh,t0029108,Notice Given,2017-03-10,FT5892J,2016-06-29,2017-07-28,608.0,0.0,394 days 00:00:00.000000000,0
34531,sh,t0029108,Adjust Moveout Dates,2017-03-10,FT5892J,2016-06-29,2017-07-28,608.0,0.0,394 days 00:00:00.000000000,0
34532,sh,t0029108,Adjust Moveout Dates,2017-03-10,FT5892J,2016-06-29,2017-04-30,608.0,0.0,305 days 00:00:00.000000000,0
34533,sh,t0029108,Notice Given,2017-02-14,FT5892J,2016-06-29,2017-04-10,608.0,0.0,285 days 00:00:00.000000000,0
34536,sh,t0029108,Lease Signed,2016-06-02,FT5892J,2016-06-15,,608.0,,,0
34537,sh,t0029108,Application Approved,2016-04-12,FT5892J,2016-06-16,,608.0,,,0
34538,sh,t0029108,Submit Application,2016-04-11,FT5892J,2016-06-16,,608.0,,,0
34539,sh,t0029108,Adjust Move In Dates,2016-06-29,FT5892J,2016-06-29,,608.0,0.0,,0
34542,sh,t0029108,Move In,2016-06-29,FT5892J,2016-06-29,,608.0,0.0,,0
34547,sh,t0029108,Move In,2016-06-30,FT5892J,2016-06-29,,608.0,0.0,,0
34550,sh,t0029108,Cancel Notice,2017-03-10,FT5892J,2016-06-29,,608.0,0.0,,0
34551,sh,t0029108,Adjust Move In Dates,2016-06-03,FT5892J,2016-06-30,,608.0,0.0,,0
34566,sh,t0029110,Submit Application,2016-04-11,WAIT-2TH,2016-04-30,,695.0,,,0
34567,sh,t0029110,Application Canceled,2016-04-20,WAIT-2TH,,,695.0,,,0
34568,sh,t0029110,Deposit Accounting,2016-04-20,WAIT-2TH,,,695.0,0.0,,0
34569,sh,t0029115,Skip,2018-12-06,TH5785,2018-07-03,2018-12-06,775.0,0.0,156 days 00:00:00.000000000,0
34570,sh,t0029115,Move Out,2018-12-06,TH5785,2018-07-03,2018-12-06,775.0,0.0,156 days 00:00:00.000000000,1
34571,sh,t0029115,Deposit Change,2018-12-19,TH5785,2018-07-03,2018-12-06,775.0,0.0,156 days 00:00:00.000000000,0
34572,sh,t0029115,Deposit Accounting,2018-12-19,TH5785,2018-07-03,2018-12-06,775.0,0.0,156 days 00:00:00.000000000,0
34577,sh,t0029115,Transfer Unit (From FT5841 to TH5785),2018-06-19,TH5785,2018-06-27,,775.0,0.0,,0
34578,sh,t0029115,Adjust Move In Dates,2018-06-27,TH5785,2018-07-03,,775.0,0.0,,0
34579,sh,t0029115,Move In,2018-07-06,TH5785,2018-07-03,,775.0,0.0,,0
34580,sh,t0029115,Deposit Change,2018-07-10,TH5785,2018-07-03,,775.0,0.0,,0
34627,ce,t0029123,Eviction,2016-07-19,C0011B,2016-04-15,2016-07-31,734.0,0.0,107 days 00:00:00.000000000,0
34628,ce,t0029123,Notice Given,2016-07-25,C0011B,2016-04-15,2016-07-25,734.0,0.0,101 days 00:00:00.000000000,0
34629,ce,t0029123,Move Out,2016-07-25,C0011B,2016-04-15,2016-07-25,734.0,0.0,101 days 00:00:00.000000000,1
34630,ce,t0029123,Deposit Change,2016-08-10,C0011B,2016-04-15,2016-07-25,734.0,0.0,101 days 00:00:00.000000000,0
34631,ce,t0029123,Deposit Accounting,2016-08-10,C0011B,2016-04-15,2016-07-25,734.0,0.0,101 days 00:00:00.000000000,0
34632,ce,t0029123,Application Approved,2016-04-12,C0011B,2016-04-15,,734.0,,,0
34633,ce,t0029123,Submit Application,2016-04-12,C0011B,2016-04-15,,734.0,,,0
34634,ce,t0029123,Lease Signed,2016-04-12,C0011B,2016-04-15,,734.0,,,0
34635,ce,t0029123,Move In,2016-04-15,C0011B,2016-04-15,,734.0,0.0,,0
34638,ce,t0029123,Adjust Lease End Date,2016-04-23,C0011B,2016-04-15,,734.0,,,0
34639,ce,t0029123,Cancel Eviction,2016-07-25,C0011B,2016-04-15,,734.0,0.0,,0
34659,ce,t0029141,Notice Given,2017-03-02,M0016A,2016-04-30,2017-04-29,874.0,0.0,364 days 00:00:00.000000000,0
34660,ce,t0029141,Move Out,2017-05-01,M0016A,2016-04-30,2017-04-29,874.0,0.0,364 days 00:00:00.000000000,1
34661,ce,t0029141,Deposit Change,2017-05-22,M0016A,2016-04-30,2017-04-29,874.0,0.0,364 days 00:00:00.000000000,0
34662,ce,t0029141,Deposit Accounting,2017-05-22,M0016A,2016-04-30,2017-04-29,874.0,0.0,364 days 00:00:00.000000000,0
34663,ce,t0029141,Adjust Move In Dates,2016-04-28,M0016A,2016-04-30,,874.0,0.0,,0
34664,ce,t0029141,Deposit Change,2016-04-30,M0016A,2016-04-30,,874.0,0.0,,0
34665,ce,t0029141,Move In,2016-04-30,M0016A,2016-04-30,,874.0,0.0,,0
34666,ce,t0029141,Adjust Lease End Date,2016-05-16,M0016A,2016-04-30,,874.0,0.0,,0
34667,ce,t0029141,Application Approved,2016-04-14,M0016A,2016-05-13,,874.0,,,0
34668,ce,t0029141,Submit Application,2016-04-14,M0016A,2016-05-13,,874.0,,,0
34669,ce,t0029141,Lease Signed,2016-04-14,M0016A,2016-05-13,,874.0,,,0
34670,sh,t0029143,Notice Given,2017-05-04,AC1059,2016-05-20,2017-06-30,990.0,0.0,406 days 00:00:00.000000000,0
34671,sh,t0029143,Move Out,2017-06-30,AC1059,2016-05-20,2017-06-30,990.0,0.0,406 days 00:00:00.000000000,1
34672,sh,t0029143,Deposit Change,2017-08-17,AC1059,2016-05-20,2017-06-30,990.0,0.0,406 days 00:00:00.000000000,0
34673,sh,t0029143,Deposit Accounting,2017-08-17,AC1059,2016-05-20,2017-06-30,990.0,0.0,406 days 00:00:00.000000000,0
34674,sh,t0029143,Application Approved,2016-04-15,TT1206,2016-05-20,,990.0,,,0
34675,sh,t0029143,Submit Application,2016-04-14,TT1206,2016-05-20,,990.0,,,0
34676,sh,t0029143,Assign Unit (from unit TT1206 to AC1059),2016-05-02,AC1059,2016-05-20,,990.0,,,0
34677,sh,t0029143,Lease Signed,2016-05-19,AC1059,2016-05-20,,990.0,,,0
34678,sh,t0029143,Move In,2016-05-20,AC1059,2016-05-20,,990.0,0.0,,0
34679,sh,t0029143,Deposit Change,2016-06-01,AC1059,2016-05-20,,990.0,0.0,,0
34680,sh,t0029143,Lease Renewal,2017-05-02,AC1059,2016-05-20,,1015.0,0.0,,0
34681,sh,t0029143,Lease Renewal Canceled,2017-05-04,AC1059,2016-05-20,,1015.0,0.0,,0
34682,sh,t0029144,Submit Application,2016-04-14,WAIT-2TH,2016-04-30,,695.0,,,0
34683,sh,t0029144,Application Canceled,2016-04-28,WAIT-2TH,,,695.0,,,0
34684,sh,t0029144,Deposit Accounting,2018-08-02,WAIT-2TH,,,695.0,0.0,,0
34685,ce,t0029145,Notice Given,2017-04-27,M0011A,2016-06-25,2017-07-01,614.0,0.0,371 days 00:00:00.000000000,0
34686,ce,t0029145,Move Out,2017-07-03,M0011A,2016-06-25,2017-07-01,614.0,0.0,371 days 00:00:00.000000000,1
34687,ce,t0029145,Deposit Change,2017-07-11,M0011A,2016-06-25,2017-07-01,614.0,0.0,371 days 00:00:00.000000000,0
34688,ce,t0029145,Deposit Accounting,2017-07-11,M0011A,2016-06-25,2017-07-01,614.0,0.0,371 days 00:00:00.000000000,0
34689,ce,t0029145,Adjust Deposit Accounting,2017-07-11,M0011A,2016-06-25,2017-07-01,614.0,0.0,371 days 00:00:00.000000000,0
34690,ce,t0029145,Application Approved,2016-04-15,M0011A,2016-06-15,,614.0,,,0
34691,ce,t0029145,Submit Application,2016-04-15,M0011A,2016-06-15,,614.0,,,0
34692,ce,t0029145,Lease Signed,2016-04-15,M0011A,2016-06-15,,614.0,,,0
34693,ce,t0029145,Deposit Change,2016-06-27,M0011A,2016-06-25,,614.0,0.0,,0
34694,ce,t0029145,Move In,2016-06-27,M0011A,2016-06-25,,614.0,0.0,,0
34695,ce,t0029145,Adjust Lease End Date,2016-07-01,M0011A,2016-06-25,,614.0,0.0,,0
34696,ce,t0029147,Application Approved,2016-04-15,M0024F,2016-04-30,,734.0,,,0
34697,ce,t0029147,Submit Application,2016-04-15,M0024F,2016-04-30,,734.0,,,0
34698,ce,t0029147,Lease Signed,2016-04-15,M0024F,2016-04-30,,734.0,,,0
34699,ce,t0029147,Cancel Move In,2016-04-18,M0024F,,,734.0,,,0
34700,sh,t0029150,Submit Application,2016-04-15,WAIT-2E,2016-05-01,,639.0,,,0
34701,sh,t0029150,Application Canceled,2016-04-22,WAIT-2E,,,639.0,,,0
34702,sh,t0029150,Deposit Accounting,2016-04-22,WAIT-2E,,,639.0,0.0,,0
34722,ce,t0029159,Early Termination,2016-10-06,C5324L,2016-04-30,2016-10-06,674.0,0.0,159 days 00:00:00.000000000,0
34723,ce,t0029159,Move Out,2016-10-07,C5324L,2016-04-30,2016-10-06,674.0,0.0,159 days 00:00:00.000000000,1
34724,ce,t0029159,Deposit Change,2016-10-25,C5324L,2016-04-30,2016-10-06,674.0,0.0,159 days 00:00:00.000000000,0
34725,ce,t0029159,Deposit Accounting,2016-10-25,C5324L,2016-04-30,2016-10-06,674.0,0.0,159 days 00:00:00.000000000,0
34726,ce,t0029159,Application Approved,2016-04-16,C5324L,2016-04-29,,674.0,,,0
34727,ce,t0029159,Submit Application,2016-04-16,C5324L,2016-04-29,,674.0,,,0
34728,ce,t0029159,Lease Signed,2016-04-16,C5324L,2016-04-29,,674.0,,,0
34729,ce,t0029159,Adjust Move In Dates,2016-04-29,C5324L,2016-04-30,,674.0,0.0,,0
34730,ce,t0029159,Move In,2016-04-30,C5324L,2016-04-30,,674.0,0.0,,0
34731,ce,t0029159,Deposit Change,2016-05-05,C5324L,2016-04-30,,674.0,0.0,,0
34732,ce,t0029159,Adjust Lease End Date,2016-05-16,C5324L,2016-04-30,,674.0,0.0,,0
34733,ce,t0029160,Adjust Move In Dates,2018-07-03,C5271A,2018-07-06,,675.0,0.0,,0
34734,ce,t0029160,Move In,2018-07-06,C5271A,2018-07-06,,675.0,0.0,,0
34735,ce,t0029160,Deposit Change,2018-07-13,C5271A,2018-07-06,,675.0,0.0,,0
34736,ce,t0029160,Transfer Unit (From C5252F to C5271A),2018-05-31,C5271A,2018-07-07,,675.0,0.0,,0
34737,ce,t0029161,Adjust Moveout Dates,2016-11-21,S1454J,2016-05-06,2016-11-30,674.0,0.0,208 days 00:00:00.000000000,0
34738,ce,t0029161,Skip,2016-11-30,S1454J,2016-05-06,2016-11-30,674.0,0.0,208 days 00:00:00.000000000,0
34739,ce,t0029161,Move Out,2016-11-30,S1454J,2016-05-06,2016-11-30,674.0,0.0,208 days 00:00:00.000000000,1
34740,ce,t0029161,Deposit Change,2016-12-15,S1454J,2016-05-06,2016-11-30,674.0,0.0,208 days 00:00:00.000000000,0
34741,ce,t0029161,Deposit Accounting,2016-12-15,S1454J,2016-05-06,2016-11-30,674.0,0.0,208 days 00:00:00.000000000,0
34742,ce,t0029161,Adjust Moveout Dates,2016-11-15,S1454J,2016-05-06,2016-11-18,674.0,0.0,196 days 00:00:00.000000000,0
34743,ce,t0029161,Adjust Moveout Dates,2016-11-09,S1454J,2016-05-06,2016-11-15,674.0,0.0,193 days 00:00:00.000000000,0
34744,ce,t0029161,Adjust Moveout Dates,2016-11-06,S1454J,2016-05-06,2016-11-08,674.0,0.0,186 days 00:00:00.000000000,0
34745,ce,t0029161,Adjust Moveout Dates,2016-10-31,S1454J,2016-05-06,2016-11-04,674.0,0.0,182 days 00:00:00.000000000,0
34746,ce,t0029161,Eviction,2016-10-07,S1454J,2016-05-06,2016-10-31,674.0,0.0,178 days 00:00:00.000000000,0
34747,ce,t0029161,Move In,2016-05-06,S1454J,2016-05-06,,674.0,0.0,,0
34748,ce,t0029161,Deposit Change,2016-05-16,S1454J,2016-05-06,,674.0,0.0,,0
34749,ce,t0029161,Adjust Lease End Date,2016-05-16,S1454J,2016-05-06,,674.0,0.0,,0
34750,ce,t0029161,Deposit Change,2016-06-01,S1454J,2016-05-06,,674.0,0.0,,0
34751,ce,t0029161,Cancel Eviction,2016-11-30,S1454J,2016-05-06,,674.0,0.0,,0
34752,ce,t0029161,Application Approved,2016-04-29,S1454J,2016-05-14,,674.0,,,0
34753,ce,t0029161,Submit Application,2016-04-16,S1454J,2016-05-14,,674.0,,,0
34754,ce,t0029161,Application Denied,2016-04-22,S1454J,2016-05-14,,674.0,,,0
34755,ce,t0029161,Re-Apply,2016-04-29,S1454J,2016-05-14,,674.0,,,0
34756,ce,t0029161,Lease Signed,2016-04-29,S1454J,2016-05-14,,674.0,,,0
34797,ce,t0029180,Early Termination,2016-10-14,C5269L,2016-04-29,2016-10-14,664.0,0.0,168 days 00:00:00.000000000,0
34798,ce,t0029180,Move Out,2016-10-17,C5269L,2016-04-29,2016-10-14,664.0,0.0,168 days 00:00:00.000000000,1
34799,ce,t0029180,Deposit Change,2016-10-24,C5269L,2016-04-29,2016-10-14,664.0,0.0,168 days 00:00:00.000000000,0
34800,ce,t0029180,Deposit Accounting,2016-10-24,C5269L,2016-04-29,2016-10-14,664.0,0.0,168 days 00:00:00.000000000,0
34801,ce,t0029180,Application Approved,2016-04-18,C5269L,2016-04-29,,664.0,,,0
34802,ce,t0029180,Submit Application,2016-04-18,C5269L,2016-04-29,,664.0,,,0
34803,ce,t0029180,Lease Signed,2016-04-18,C5269L,2016-04-29,,664.0,,,0
34806,ce,t0029180,Move In,2016-04-29,C5269L,2016-04-29,,664.0,0.0,,0
34807,ce,t0029180,Adjust Lease End Date,2016-05-16,C5269L,2016-04-29,,664.0,,,0
34808,ce,t0029181,Transfer Unit (From M0004D to C5322K),2018-09-11,C5322K,2018-10-19,,695.0,0.0,,0
34809,ce,t0029181,Move In,2018-10-19,C5322K,2018-10-19,,695.0,0.0,,0
34810,ce,t0029181,Deposit Change,2018-11-12,C5322K,2018-10-19,,695.0,0.0,,0
34811,sh,t0029187,Application Approved,2016-04-21,WC5946C,2016-04-30,,639.0,,,0
34812,sh,t0029187,Submit Application,2016-04-19,WC5946C,2016-04-30,,639.0,,,0
34813,sh,t0029187,Assign Unit (from unit WC5946C to WAIT-2E),2016-04-22,WAIT-2E,2016-04-30,,639.0,,,0
34814,sh,t0029187,Application Canceled,2016-05-11,WAIT-2E,,,639.0,,,0
34815,sh,t0029187,Deposit Accounting,2016-05-11,WAIT-2E,,,639.0,0.0,,0
34829,sh,t0029190,Submit Application,2016-04-19,WAIT-3TB,2016-07-01,,824.0,,,0
34830,sh,t0029190,Application Canceled,2016-04-28,WAIT-3TB,,,824.0,,,0
34831,sh,t0029190,Deposit Accounting,2016-04-28,WAIT-3TB,,,824.0,0.0,,0
34832,ce,t0029192,Submit Application,2016-04-20,C5271J,2016-05-01,,674.0,,,0
34833,ce,t0029192,Application Canceled,2016-04-21,C5271J,,,674.0,,,0
34834,sh,t0029193,Submit Application,2016-04-20,WAIT-3TA,2016-04-30,,721.0,,,0
34835,sh,t0029193,Application Denied,2016-04-22,WAIT-3TA,2016-04-30,,721.0,,,0
34836,sh,t0029193,Deposit Accounting,2016-04-27,WAIT-3TA,2016-04-30,,721.0,0.0,,0
34837,sh,t0029207,Submit Application,2016-04-20,TH5847,2016-04-15,,824.0,,,0
34838,sh,t0029207,Application Denied,2016-04-20,TH5847,2016-06-10,,824.0,,,0
34839,sh,t0029209,Submit Application,2016-04-20,WAIT-3TA,2016-07-31,,721.0,,,0
34840,sh,t0029209,Application Denied,2016-04-21,WAIT-3TA,2016-07-31,,721.0,,,0
34841,sh,t0029210,Submit Application,2016-04-20,WAIT-2D,2016-06-07,,628.0,,,0
34842,sh,t0029210,Application Denied,2016-04-20,WAIT-2D,2016-06-07,,628.0,,,0
34886,sh,t0029224,Submit Application,2016-04-21,WAIT-3TA,2016-05-01,,721.0,,,0
34887,sh,t0029224,Application Denied,2016-04-25,WAIT-3TA,2016-05-01,,721.0,,,0
34888,sh,t0029230,Submit Application,2016-04-22,WAIT-3TA,2016-07-31,,721.0,,,0
34889,sh,t0029230,Application Canceled,2016-05-02,WAIT-3TA,,,721.0,,,0
34890,sh,t0029230,Deposit Accounting,2016-05-12,WAIT-3TA,,,721.0,0.0,,0
34891,ce,t0029233,Submit Application,2016-04-22,M0024F,2016-04-23,,734.0,,,0
34892,ce,t0029233,Application Denied,2016-04-22,M0024F,2016-04-23,,734.0,,,0
34893,ce,t0029234,Notice Given,2017-03-01,S1500-6F,2016-05-07,2017-05-06,794.0,0.0,364 days 00:00:00.000000000,0
34894,ce,t0029234,Move Out,2017-05-09,S1500-6F,2016-05-07,2017-05-06,794.0,0.0,364 days 00:00:00.000000000,1
34895,ce,t0029234,Deposit Change,2017-05-22,S1500-6F,2016-05-07,2017-05-06,794.0,0.0,364 days 00:00:00.000000000,0
34896,ce,t0029234,Deposit Accounting,2017-05-22,S1500-6F,2016-05-07,2017-05-06,794.0,0.0,364 days 00:00:00.000000000,0
34897,ce,t0029234,Application Approved,2016-04-23,S1500-6F,2016-04-25,,794.0,,,0
34898,ce,t0029234,Submit Application,2016-04-22,S1500-6F,2016-04-25,,794.0,,,0
34899,ce,t0029234,Lease Signed,2016-04-23,S1500-6F,2016-04-25,,794.0,,,0
34900,ce,t0029234,Adjust Move In Dates,2016-04-23,S1500-6F,2016-05-07,,794.0,0.0,,0
34903,ce,t0029234,Move In,2016-05-09,S1500-6F,2016-05-07,,794.0,0.0,,0
34904,ce,t0029234,Adjust Lease End Date,2016-05-16,S1500-6F,2016-05-07,,794.0,0.0,,0
34905,ce,t0029234,Deposit Change,2016-05-16,S1500-6F,2016-05-07,,794.0,0.0,,0
34906,sh,t0029238,Submit Application,2016-04-22,WC5950L,2016-04-30,,639.0,,,0
34907,sh,t0029238,Application Denied,2016-04-25,WC5950L,2016-04-30,,639.0,,,0
34908,sh,t0029238,Deposit Accounting,2016-04-25,WC5950L,2016-04-30,,639.0,0.0,,0
34909,ce,t0029243,Adjust Moveout Dates,2016-10-24,M0024F,2016-04-23,2016-10-25,734.0,0.0,185 days 00:00:00.000000000,0
34910,ce,t0029243,Notice Given,2016-09-12,M0024F,2016-04-23,2016-10-22,734.0,0.0,182 days 00:00:00.000000000,0
34911,ce,t0029243,Adjust Moveout Dates,2016-10-26,M0024F,2016-04-23,2016-10-22,734.0,0.0,182 days 00:00:00.000000000,0
34912,ce,t0029243,Move Out,2016-10-26,M0024F,2016-04-23,2016-10-22,734.0,0.0,182 days 00:00:00.000000000,1
34913,ce,t0029243,Deposit Accounting,2016-11-18,M0024F,2016-04-23,2016-10-22,734.0,0.0,182 days 00:00:00.000000000,0
