,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Sqft,Length of Stay,Vacancy,City,State,Zip_Code,SQFT,BedRooms,Bathroom
19819,fh,t0039718,Move In,2018-06-01,1122B,2018-06-01,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19822,fh,t0033846,Move Out,2018-06-29,1122BB,2017-06-24,2018-06-29,819.0,0.0,370 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19829,fh,t0040111,Move In,2018-07-11,1122BB,2018-07-10,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19831,fh,t0033848,Move Out,2018-02-26,1122D,2017-02-24,2018-02-26,829.0,0.0,367 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19840,fh,t0039926,Move In,2018-06-14,1122D,2018-06-13,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19842,fh,t0033853,Move Out,2018-01-02,1131B,2016-12-09,2017-12-31,975.0,0.0,387 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19848,fh,t0038288,Move In,2018-05-25,1131B,2018-05-25,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
19855,fh,t0033854,Move Out,2018-08-06,1131C,2017-07-30,2018-08-05,950.0,0.0,371 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19869,fh,t0033861,Move Out,2018-07-30,1132D,2017-07-29,2018-07-30,939.0,0.0,366 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19882,fh,t0033863,Move Out,2017-09-20,1133C,2015-10-19,2017-09-19,974.0,0.0,701 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19891,fh,t0033866,Move Out,2018-07-13,1140C,2017-07-23,2018-07-13,899.0,0.0,355 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19895,fh,t0033867,Move Out,2018-06-30,1140D,2017-06-15,2018-06-30,950.0,0.0,380 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19904,fh,t0033868,Move Out,2017-09-21,1141A,2017-05-20,2017-09-21,850.0,0.0,124 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19916,fh,t0033870,Move Out,2018-01-08,1141D,2017-07-23,2018-01-08,899.0,0.0,169 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19920,fh,t0039831,Move Out,2018-11-30,1141D,2018-05-16,2018-11-30,999.0,0.0,198 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19926,fh,t0039831,Move In,2018-05-17,1141D,2018-05-16,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19930,fh,t0040869,Move In,2018-12-17,1141D,2018-12-15,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19932,fh,t0033871,Move Out,2018-05-14,1142A,2016-05-14,2018-05-13,899.0,0.0,729 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19937,fh,t0040146,Move Out,2018-06-20,1142A,2018-06-05,2018-06-19,984.0,0.0,14 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19946,fh,t0040146,Move In,2018-06-05,1142A,2018-06-05,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19951,fh,t0040295,Move In,2018-07-23,1142A,2018-07-21,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19955,fh,t0033872,Move Out,2018-02-12,1142AB,2017-02-11,2018-02-10,799.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19961,fh,t0040459,Move In,2018-08-12,1142AB,2018-08-11,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
19967,fh,t0033873,Move Out,2018-07-19,1142B,2017-07-29,2018-07-19,850.0,0.0,355 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
19985,fh,t0040987,Move In,2018-10-22,1142B,2018-10-20,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
19990,fh,t0033875,Move Out,2018-07-31,1142CB,2017-07-22,2018-07-31,850.0,0.0,374 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
19997,fh,t0033876,Move Out,2018-07-31,1142D,2017-07-15,2018-07-31,850.0,0.0,381 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20001,fh,t0033877,Move Out,2018-04-05,1142DB,2017-01-21,2018-04-04,1075.0,0.0,438 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20009,fh,t0039635,Move In,2018-05-04,1142DB,2018-05-04,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20012,fh,t0033878,Move Out,2018-08-31,1143B,2017-04-01,2018-08-31,809.0,0.0,517 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20018,fh,t0041014,Move In,2018-11-01,1143B,2018-11-01,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20020,fh,t0033881,Move Out,2017-12-18,4727B,2016-12-17,2017-12-16,975.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20028,fh,t0040458,Move Out,2018-11-06,4727B,2018-08-08,2018-11-06,1135.0,0.0,90 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20032,fh,t0040458,Move In,2018-08-09,4727B,2018-08-08,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20038,fh,t0033887,Move Out,2018-06-29,4735D,2017-06-30,2018-06-29,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20042,fh,t0033888,Move Out,2018-02-19,4739A,2017-02-18,2018-02-17,799.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20048,fh,t0039586,Move In,2018-04-18,4739A,2018-04-18,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20053,fh,t0033889,Move Out,2018-06-01,4739B,2015-06-06,2018-05-31,975.0,0.0,1090 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20062,fh,t0033890,Move Out,2018-07-30,4739D,2017-07-28,2018-07-30,950.0,0.0,367 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20067,fh,t0033892,Move Out,2018-06-01,4743D,2017-05-25,2018-05-31,939.0,0.0,371 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20072,fh,t0039929,Move Out,2018-12-26,4743D,2018-06-23,2018-12-22,999.0,0.0,182 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20079,fh,t0039929,Move In,2018-06-25,4743D,2018-06-23,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20085,fh,t0033894,Move Out,2018-02-19,4747B,2017-02-17,2018-02-16,799.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20091,fh,t0033896,Move Out,2018-07-16,4751A,2017-05-20,2018-07-15,850.0,0.0,421 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20103,fh,t0040373,Move In,2018-07-31,4751A,2018-07-30,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20106,fh,t0033900,Move Out,2018-01-02,4755B,2016-12-30,2017-12-29,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20111,fh,t0039270,Move In,2018-03-26,4755B,2018-03-26,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20117,fh,t0033901,Move Out,2018-06-25,4755C,2016-12-24,2018-06-23,1175.0,0.0,546 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20124,fh,t0033903,Move Out,2018-07-30,4759A,2017-07-22,2018-07-30,850.0,0.0,373 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20132,fh,t0033904,Move Out,2018-07-31,4759C,2011-01-02,2018-07-31,781.0,0.0,2767 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20135,fh,t0033905,Move Out,2018-03-08,4759D,2017-03-08,2018-03-08,929.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20139,fh,t0033906,Move Out,2017-11-08,4763A,2017-07-24,2017-11-08,850.0,0.0,107 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20145,fh,t0033908,Move Out,2017-10-06,4767A,2016-10-06,2017-10-05,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20149,fh,t0033911,Move Out,2018-09-17,4771B,2017-07-15,2018-09-15,850.0,0.0,427 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20156,fh,t0033912,Move Out,2018-07-23,4771C,2017-07-22,2018-07-23,850.0,0.0,366 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20162,fh,t0033919,Move Out,2018-08-15,4779D,2014-08-18,2018-08-15,849.0,0.0,1458 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20170,fh,t0040590,Move In,2018-08-27,4779D,2018-08-25,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20172,fh,t0033920,Move Out,2018-04-30,4783A,2017-04-30,2018-04-30,850.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20184,fh,t0040416,Move In,2018-08-02,4783A,2018-08-02,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20190,fh,t0033925,Move Out,2018-02-19,4784D,2017-02-18,2018-02-17,799.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20202,fh,t0040370,Move In,2018-08-18,4784D,2018-08-15,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20204,fh,t0033926,Move Out,2018-07-02,4786A,2017-06-30,2018-06-30,850.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20215,fh,t0033929,Move Out,2018-06-18,4786D,2017-06-10,2018-06-15,950.0,0.0,370 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20227,fh,t0033931,Move Out,2018-06-28,4787B,2017-06-23,2018-06-28,925.0,0.0,370 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20239,fh,t0033932,Move Out,2017-11-08,4787C,2017-05-27,2017-11-08,950.0,0.0,165 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20243,fh,t0033934,Move Out,2018-08-01,4788C,2017-07-15,2018-07-31,899.0,0.0,381 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20250,fh,t0040479,Move In,2018-08-15,4788C,2018-08-15,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20255,fh,t0033935,Move Out,2017-10-05,4788D,2010-08-01,2017-10-05,949.0,0.0,2622 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20259,fh,t0033936,Move Out,2017-09-18,4790A,2017-06-03,2017-09-15,850.0,0.0,104 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20265,fh,t0033939,Move Out,2018-06-26,4792B,2017-06-25,2018-06-26,850.0,0.0,366 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20270,fh,t0033941,Move Out,2018-08-01,4794A,2017-07-14,2018-07-31,850.0,0.0,382 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20277,fh,t0033943,Move Out,2018-01-16,4794D,2017-07-23,2018-01-16,974.0,0.0,177 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20285,fh,t0039839,Move In,2018-05-21,4794D,2018-05-19,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20289,fh,t0033947,Move Out,2018-08-01,4796D,2017-07-22,2018-07-31,850.0,0.0,374 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20293,fh,t0033950,Move Out,2017-11-30,4798C,2016-11-03,2017-11-30,1050.0,0.0,392 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20306,fh,t0040122,Move In,2018-07-01,4798C,2018-07-01,,1210.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20309,fh,t0033951,Move Out,2018-05-30,4800A,2017-05-31,2018-05-30,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20314,fh,t0040671,Move Out,2018-09-10,4800A,2018-06-20,2018-09-10,1135.0,0.0,82 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20321,fh,t0040671,Move In,2018-06-21,4800A,2018-06-20,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20326,fh,t0033952,Move Out,2018-07-31,4800C,2017-07-22,2018-07-31,950.0,0.0,374 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20330,fh,t0033956,Move Out,2018-08-02,4802C,2017-07-22,2018-08-01,850.0,0.0,375 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20342,fh,t0033957,Move Out,2018-07-31,4802D,2017-07-15,2018-07-31,975.0,0.0,381 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20347,fh,t0033958,Move Out,2018-07-16,4804A,2017-07-10,2018-07-15,850.0,0.0,370 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20355,fh,t0033961,Move Out,2017-08-03,1020C,2016-07-31,2017-07-31,999.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20359,fh,t0033962,Move Out,2017-08-03,1022A,2016-12-20,2017-07-31,850.0,0.0,223 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20363,fh,t0034085,Move Out,2018-08-15,1022A,2017-08-15,2018-08-15,850.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20368,fh,t0034085,Move In,2017-08-15,1022A,2017-08-15,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20373,fh,t0048187,Move In,2018-10-10,1022A,2018-10-10,,984.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20375,fh,t0033963,Move Out,2017-08-17,1031A,2016-08-18,2017-08-17,975.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20378,fh,t0033964,Move Out,2017-08-17,1045D,2017-01-31,2017-08-16,1050.0,0.0,197 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20382,fh,t0033999,Move Out,2018-09-01,1045D,2017-08-31,2018-08-31,950.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20385,fh,t0033999,Move In,2017-08-31,1045D,2017-08-31,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20387,fh,t0033965,Move Out,2017-09-10,1050A,2015-09-15,2017-09-09,849.0,0.0,725 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20395,fh,t0033966,Move Out,2017-08-05,1062B,2015-02-20,2017-08-04,836.45,0.0,896 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20400,fh,t0034640,Move Out,2018-08-13,1062B,2017-08-20,2018-08-13,850.0,0.0,358 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20404,fh,t0034640,Move In,2017-08-20,1062B,2017-08-20,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20414,fh,t0033968,Move Out,2017-08-24,1065A,2016-08-22,2017-08-22,875.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20417,fh,t0033969,Move Out,2017-08-16,1070A,2016-06-24,2017-08-16,980.45,0.0,418 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20420,fh,t0033970,Move Out,2017-08-03,1070CS,2016-09-09,2017-07-31,925.0,0.0,325 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20427,fh,t0040042,Move In,2018-07-09,1070CS,2018-07-08,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20430,fh,t0033971,Move Out,2017-10-16,1080DS,2006-09-16,2017-10-13,849.0,0.0,4045 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20437,fh,t0039909,Move In,2018-08-04,1080DS,2018-08-02,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20442,fh,t0033972,Move Out,2017-08-08,1120D,2015-08-04,2017-08-08,849.0,0.0,735 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20448,fh,t0039491,Move Out,2018-09-18,1120D,2018-05-18,2018-09-18,924.0,0.0,123 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20459,fh,t0039491,Move In,2018-05-18,1120D,2018-05-18,,924.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20463,fh,t0033973,Move Out,2017-08-06,1122C,2017-01-07,2017-08-06,949.0,0.0,211 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20465,fh,t0033974,Move Out,2017-08-06,1123A,2016-09-02,2017-08-06,849.0,0.0,338 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20468,fh,t0033975,Move Out,2017-08-10,1132CB,2013-07-27,2017-08-09,949.0,0.0,1474 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20473,fh,t0033976,Move Out,2017-10-10,1141B,2016-12-30,2017-10-10,850.0,0.0,284 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20480,fh,t0037033,Move Out,2018-11-01,1141B,2017-11-01,2018-10-31,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20487,fh,t0037033,Move In,2017-11-01,1141B,2017-11-01,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20488,fh,t0033977,Move Out,2017-08-03,1143A,2016-07-31,2017-07-30,1024.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20500,fh,t0033978,Move Out,2017-09-18,4731A,2016-09-16,2017-09-17,975.0,0.0,366 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20515,fh,t0039551,Move In,2018-05-02,4731A,2018-05-01,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20516,fh,t0033979,Move Out,2017-08-08,4731C,2015-08-14,2017-08-08,949.0,0.0,725 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20519,fh,t0034053,Move Out,2017-12-12,4731C,2017-08-15,2017-12-12,950.0,0.0,119 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20522,fh,t0034053,Move In,2017-08-16,4731C,2017-08-15,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20526,fh,t0033980,Move Out,2017-08-03,4739C,2016-07-31,2017-07-31,899.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20529,fh,t0033981,Move Out,2017-08-03,4743A,2016-07-31,2017-07-30,999.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20534,fh,t0034055,Move Out,2018-06-26,4743A,2017-08-12,2018-06-26,850.0,0.0,318 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20537,fh,t0034055,Move In,2017-08-12,4743A,2017-08-12,,850.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20556,fh,t0040534,Move In,2018-08-22,4743A,2018-08-21,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20558,fh,t0033982,Move Out,2017-08-15,4743B,2014-06-22,2017-08-14,849.0,0.0,1149 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20563,fh,t0034667,Move Out,2017-12-01,4743B,2017-08-25,2017-12-01,850.0,0.0,98 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20575,fh,t0034667,Move In,2017-08-25,4743B,2017-08-25,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20576,fh,t0033983,Move Out,2017-08-31,4763D,2016-08-26,2017-08-31,1025.0,0.0,370 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20581,fh,t0036967,Move Out,2017-10-18,4763D,2017-09-15,2017-10-13,1050.0,0.0,28 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20588,fh,t0036967,Move In,2017-09-18,4763D,2017-09-15,,1050.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20590,fh,t0033984,Move Out,2017-09-01,4792C,2017-02-25,2017-08-31,829.0,0.0,187 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20597,fh,t0040183,Move In,2018-06-29,4792C,2018-06-29,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20599,fh,t0033985,Move Out,2017-08-19,4794B,2016-08-20,2017-08-19,875.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20603,fh,t0036278,Move Out,2018-09-10,4794B,2017-09-10,2018-09-09,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20609,fh,t0036278,Move In,2017-09-10,4794B,2017-09-10,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20610,fh,t0033986,Move Out,2017-08-03,4800B,2015-08-01,2017-07-30,949.0,0.0,729 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20629,fh,t0034088,Move Out,2018-08-31,1038C,2017-08-01,2018-08-31,899.0,0.0,395 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20633,fh,t0034088,Move In,2017-08-06,1038C,2017-08-01,,899.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20639,fh,t0040736,Move In,2018-09-22,1038C,2018-09-22,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20645,fh,t0034688,Move Out,2018-02-12,1071B,2017-08-22,2018-02-12,850.0,0.0,174 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20652,fh,t0034688,Move In,2017-08-25,1071B,2017-08-25,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20658,fh,t0034013,Move Out,2018-08-01,1076C,2017-07-30,2018-07-31,899.0,0.0,366 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20661,fh,t0034013,Move In,2017-08-03,1076C,2017-07-30,,899.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20670,fh,t0034015,Move Out,2018-09-01,1076D,2017-08-15,2018-08-31,950.0,0.0,381 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20675,fh,t0034015,Move In,2017-08-16,1076D,2017-08-15,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20682,fh,t0034019,Move Out,2018-08-31,1081A,2017-08-12,2018-08-31,850.0,0.0,384 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20685,fh,t0034019,Move In,2017-08-13,1081A,2017-08-12,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20688,fh,t0034020,Move Out,2018-08-22,1082B,2017-08-05,2018-08-22,850.0,0.0,382 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20692,fh,t0034020,Move In,2017-08-05,1082B,2017-08-05,,850.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20700,fh,t0041162,Move In,2018-11-13,1092B,2018-11-13,,1135.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20702,fh,t0034028,Move Out,2018-09-01,1096C,2017-08-08,2018-08-31,975.0,0.0,388 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20706,fh,t0034028,Move In,2017-08-08,1096C,2017-08-08,,975.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20716,fh,t0034032,Move Out,2017-10-24,1102DB,2017-07-31,2017-10-24,899.0,0.0,85 days 00:00:00.000000000,1,Columbus,OH,43220,700,1,1.0
20720,fh,t0034032,Move In,2017-08-03,1102DB,2017-07-31,,899.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20724,fh,t0034036,Move Out,2018-08-20,1113A,2017-08-20,2018-08-19,850.0,0.0,364 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20726,fh,t0034036,Move In,2017-08-20,1113A,2017-08-20,,850.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20733,fh,t0034041,Move Out,2018-08-20,1130D,2017-08-01,2018-08-20,950.0,0.0,384 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20739,fh,t0034041,Move In,2017-08-04,1130D,2017-08-01,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20751,fh,t0036244,Move Out,2018-09-25,1133B,2017-09-02,2018-09-24,1025.0,0.0,387 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20758,fh,t0036244,Move In,2017-09-02,1133B,2017-09-02,,1025.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20768,fh,t0034057,Move Out,2018-02-27,4747C,2017-08-05,2018-02-26,950.0,0.0,205 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20772,fh,t0034057,Move In,2017-08-05,4747C,2017-08-05,,950.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20778,fh,t0040519,Move In,2018-08-20,4747C,2018-08-18,,1210.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20781,fh,t0034059,Move Out,2017-09-19,4763B,2017-07-31,2017-09-19,800.0,0.0,50 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20785,fh,t0034059,Move In,2017-08-03,4763B,2017-07-31,,800.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20796,fh,t0034063,Move Out,2018-09-01,4783D,2017-07-31,2018-08-31,880.0,0.0,396 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20801,fh,t0034063,Move In,2017-08-03,4783D,2017-07-31,,880.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20820,fh,t0041211,Move In,2018-11-21,4804C,2018-11-21,,999.0,0.0,,0,Columbus,OH,43220,700,1,1.0
20876,fh,t0034083,Move Out,2018-08-14,1020A,2017-08-12,2018-08-14,850.0,0.0,367 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20880,fh,t0034083,Move In,2017-08-13,1020A,2017-08-12,,850.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20899,fh,t0034090,Move Out,2018-08-31,1060A,2017-08-31,2018-08-31,850.0,0.0,365 days 00:00:00.000000000,1,Columbus,OH,43220,912,2,1.0
20904,fh,t0034090,Move In,2017-09-01,1060A,2017-08-31,,850.0,0.0,,0,Columbus,OH,43220,912,2,1.0
20919,mpg,t0034126,Move Out,2018-06-04,1962-06B,2017-02-28,2018-06-04,1499.0,0.0,461 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,1040,2,2.0
20933,mpg,t0040430,Move In,2018-07-31,1962-06B,2018-07-31,,1449.0,0.0,,0,Mt. Prospect,IL,60056,1040,2,2.0
20953,mpg,t0034132,Move Out,2017-11-14,1966-01A,2016-11-16,2017-11-14,1249.0,0.0,363 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,895,2,2.0
20971,mpg,t0034137,Move Out,2017-12-02,1968-01B,2002-06-01,2017-12-02,1269.0,0.0,5663 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,1240,2,2.0
20983,mpg,t0034138,Move Out,2017-10-31,1968-03A,2017-07-01,2017-10-30,975.0,0.0,121 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,835,1,1.0
20990,mpg,t0037929,Move Out,2018-06-02,1968-03A,2017-12-03,2018-06-02,1050.0,0.0,181 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,835,1,1.0
20994,mpg,t0037929,Move In,2017-12-03,1968-03A,2017-12-03,,1050.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
21009,mpg,t0039980,Move Out,2018-06-30,1968-03A,2018-06-02,2018-06-30,1050.0,0.0,28 days 00:00:00.000000000,1,Mt. Prospect,IL,60056,835,1,1.0
21016,mpg,t0039980,Move In,2018-06-02,1968-03A,2018-06-02,,1050.0,0.0,,0,Mt. Prospect,IL,60056,835,1,1.0
