,Property_Code,Tenant_Code,Event,DateOccurred,Unit_Code,DateMoveIn,DateMoveOut,Rent,Vacancy,SQFT,BedRooms,Bathroom,chrent,LengthStay
8705,fh,t0040269,Rent Change,7/27/2018,4787B,8/3/2018,,984,0,700,1,1,0,
1315,ce,t0040274,Rent Change,8/31/2018,C5307G,8/18/2018,,743,0,675,1,1,0,
8710,mpg,t0040276,Rent Change,8/2/2017,1978-10A,8/21/2015,,1236,0,895,2,2,0,
8711,mpg,t0040276,Rent Change,8/31/2017,1978-10A,8/21/2015,7/26/2018,1249,1,895,2,2,13,329 days 00:00:00.000000000
293,ce,t0040280,Rent Change,1/31/2018,C0007L,2/8/2017,,699,0,675,1,1,0,
294,ce,t0040280,Rent Change,2/28/2018,C0007L,2/8/2017,7/13/2018,707,1,675,1,1,8,135 days 00:00:00.000000000
7919,mpg,t0040283,Rent Change,7/17/2018,1976-02B,7/20/2018,,1150,0,930,2,2,0,
8712,mpg,t0040284,Rent Change,7/18/2018,1978-10A,7/31/2018,,1100,0,895,2,2,0,
4435,sh,t0040286,Rent Change,7/20/2018,SH5763,7/27/2018,,900,0,1156,3,1.5,0,
5133,sh,t0040293,Rent Change,7/11/2018,WC5946D,8/1/2018,,720,0,950,2,2,0,
4348,sh,t0040297,Rent Change,7/12/2018,TH5826,7/31/2018,,775,0,1006,2,1.5,0,
4349,sh,t0040309,Rent Change,7/18/2018,TH5826,9/11/2018,,775,0,1006,2,1.5,0,
7360,sh,t0040309,Rent Change,7/18/2018,WAIT-2TH,7/31/2018,,709,0,1006,2,,-66,
4002,sh,t0040310,Rent Change,7/18/2018,SH5858,8/10/2018,,775,0,1006,2,1.5,0,
4003,sh,t0040311,Rent Change,7/19/2018,SH5858,7/31/2018,,775,0,1006,2,1.5,0,
5134,sh,t0040311,Rent Change,7/23/2018,WC5946D,7/31/2018,,720,0,950,2,2,-55,
4157,sh,t0040315,Rent Change,7/20/2018,TH5969,7/31/2018,,800,0,1006,3,1.5,0,
8713,fh,t0040330,Rent Change,7/18/2018,1122A,8/4/2018,,875,0,912,2,1,0,
8714,fh,t0040330,Rent Change,7/28/2018,1122AB,8/4/2018,,1135,0,912,2,1,260,
8100,mpg,t0040336,Rent Change,6/19/2018,2024-08A,7/10/2018,9/13/2018,1119,1,835,1,1,0,86 days 00:00:00.000000000
6409,sh,t0040340,Rent Change,7/28/2017,SH5842,8/14/2017,,709,0,1006,2,1.5,0,
6408,sh,t0040340,Rent Change,7/31/2018,SH5842,7/31/2017,9/3/2018,759,0,1006,2,1.5,50,34 days 00:00:00.000000000
5264,sh,t0040354,Rent Change,7/30/2018,WC5930E,8/15/2018,,720,0,950,2,2,0,
5265,sh,t0040354,Rent Change,7/30/2018,WC5930E,8/15/2018,,787,0,950,2,2,67,
5389,sh,t0040354,Rent Change,7/30/2018,WC5966G,8/15/2018,,715,0,963,2,1.5,-72,
5390,sh,t0040354,Rent Change,7/31/2018,WC5966G,8/15/2018,,715,0,963,2,1.5,0,
7015,sh,t0040364,Rent Change,8/1/2018,WC5950H,8/1/2018,,741,0,950,2,2,0,
7411,sh,t0040371,Rent Change,8/3/2018,SH5817,8/3/2018,,800,0,1006,3,1.5,0,
7412,sh,t0040371,Rent Change,8/31/2018,SH5817,8/17/2018,,853,0,1006,3,1.5,53,
7413,sh,t0040371,Rent Change,11/30/2018,SH5817,8/17/2018,,768,0,1006,3,1.5,-85,
7833,fh,t0040377,Rent Change,9/30/2018,1071D,9/11/2018,,984,0,700,1,1,0,
318,ce,t0040381,Rent Change,8/31/2018,C0011A,8/15/2018,12/10/2018,879,1,905,2,1,0,101 days 00:00:00.000000000
1374,ce,t0040384,Rent Change,7/26/2018,C5307M,8/11/2018,,685,0,675,1,1,0,
4004,sh,t0040386,Rent Change,7/26/2018,SH5858,8/24/2018,,775,0,1006,2,1.5,0,
6368,sh,t0040386,Rent Change,8/3/2018,AC1115,8/24/2018,,1175,0,1350,2,1.5,400,
7361,sh,t0040386,Rent Change,8/3/2018,WAIT-2TH,8/24/2018,,709,0,1006,2,,-466,
7287,sh,t0040386,Rent Change,8/14/2018,SH5762,8/24/2018,,775,0,1006,3,1.5,66,
4583,sh,t0040386,Rent Change,8/24/2018,AC1107,8/24/2018,,1175,0,1350,2,1.5,400,
7468,fh,t0040392,Rent Change,8/2/2018,1014B,8/8/2018,,984,0,700,1,1,0,
8575,fh,t0040397,Rent Change,4/6/2018,4759D,4/6/2018,,1135,0,912,2,1,0,
8576,fh,t0040397,Rent Change,4/6/2018,4759D,4/6/2018,,1210,0,912,2,1,75,
8720,fh,t0040397,Rent Change,4/6/2018,1021D,4/6/2018,,1235,0,912,2,1,25,
8721,fh,t0040397,Rent Change,4/6/2018,1021D,4/6/2018,10/14/2018,1135,1,912,2,1,-100,191 days 00:00:00.000000000
4005,sh,t0040407,Rent Change,7/31/2018,SH5858,8/18/2018,,775,0,1006,2,1.5,0,
8724,fh,t0040411,Rent Change,8/15/2018,1084B,8/15/2018,,1248,0,912,2,1,0,
7362,sh,t0040413,Rent Change,7/29/2018,WAIT-2TH,7/31/2018,,709,0,1006,2,,0,
5092,sh,t0040413,Rent Change,7/30/2018,WC5950C,7/31/2018,,720,0,950,2,2,11,
8193,mpg,t0040414,Rent Change,7/30/2018,2006-14C,9/30/2018,,1200,0,1240,2,2,0,
8192,mpg,t0040414,Rent Change,8/1/2018,2006-14C,8/15/2018,,1300,0,1240,2,2,100,
8556,fh,t0040417,Rent Change,7/30/2018,1140C,8/4/2018,,999,0,700,1,1,0,
1041,ce,t0040418,Rent Change,7/30/2018,C5273L,9/14/2018,,705,0,675,1,1,0,
805,ce,t0040418,Rent Change,9/17/2018,C5269K,12/8/2018,,695,0,675,1,1,-10,
8726,fh,t0040419,Rent Change,8/31/2018,1121C,7/20/2017,,1024,0,700,1,1,0,
6869,sh,t0040425,Rent Change,3/25/2016,TH5910,3/25/2016,,799,0,1156,3,1.5,0,
6866,sh,t0040425,Rent Change,3/31/2017,TH5910,3/24/2016,,804,0,1156,3,1.5,5,
6867,sh,t0040425,Rent Change,4/30/2017,TH5910,3/24/2016,,824,0,1156,3,1.5,20,
6868,sh,t0040425,Rent Change,4/30/2018,TH5910,3/24/2016,8/14/2018,850,1,1156,3,1.5,26,106 days 00:00:00.000000000
8727,fh,t0040432,Rent Change,8/9/2018,4792B,8/9/2018,,1248,0,912,2,1,0,
7363,sh,t0040434,Rent Change,8/3/2018,WAIT-2TH,8/31/2018,,709,0,1006,2,,0,
4252,sh,t0040434,Rent Change,8/4/2018,TH5823,8/31/2018,,775,0,1006,2,1.5,66,
7341,sh,t0040434,Rent Change,8/14/2018,WAIT-3TA,8/21/2018,,735,0,1006,3,,-40,
3884,ce,t0040435,Rent Change,9/30/2018,M0034F,9/20/2018,,869,0,875,2,1.5,0,
6979,sh,t0040436,Rent Change,8/4/2018,TH5824,10/1/2018,,775,0,1006,2,1.5,0,
4686,sh,t0040436,Rent Change,8/7/2018,TT1191,11/28/2018,,1175,0,1350,2,1.5,400,
5344,sh,t0040436,Rent Change,11/26/2018,WC5933R,2/10/2019,,715,0,963,2,1.5,-460,
5306,sh,t0040442,Rent Change,8/3/2018,WC5933G,9/7/2018,,715,0,963,2,1.5,0,
4122,sh,t0040442,Rent Change,8/22/2018,SH5940,8/30/2018,,775,0,1006,2,1.5,60,
7222,sh,t0040444,Rent Change,8/4/2018,FT5892F,8/31/2018,,685,0,984,2,1,0,
7418,sh,t0040444,Rent Change,8/15/2018,WAIT-2E,8/20/2018,,652,0,950,2,,-33,
7342,sh,t0040449,Rent Change,8/3/2018,WAIT-3TA,9/1/2018,,735,0,1006,3,,0,
4264,sh,t0040449,Rent Change,8/4/2018,TH5773,9/1/2018,,900,0,1156,3,1.5,165,
236,ce,t0040460,Rent Change,8/24/2018,C0007E,9/21/2018,,685,0,675,1,1,0,
235,ce,t0040460,Rent Change,9/30/2018,C0007E,9/8/2018,,809,0,675,1,1,124,
3765,ce,t0040470,Rent Change,8/31/2018,S1458C,8/17/2018,,709,0,675,1,1,0,
8688,fh,t0040474,Rent Change,8/4/2018,1034B,8/10/2018,,984,0,700,1,1,0,
7785,fh,t0040475,Rent Change,8/9/2018,WAIT2R-2,8/15/2018,,1050,0,912,2,,0,
8595,fh,t0040475,Rent Change,8/9/2018,4731C,10/15/2018,,1210,0,912,2,1,160,
8729,mpg,t0040477,Rent Change,9/17/2018,1986-11A,9/24/2018,,1050,0,835,1,1,0,
3700,ce,t0040494,Rent Change,8/7/2018,S1456D,8/31/2018,,770,0,675,1,1,0,
7657,fh,t0040496,Rent Change,8/15/2018,4735A,8/15/2018,11/20/2018,984,1,912,2,1,0,97 days 00:00:00.000000000
8732,fh,t0040511,Rent Change,9/10/2018,4786A,9/8/2018,,955,0,912,2,1,0,
5118,sh,t0040514,Rent Change,8/27/2018,WC5950I,8/31/2018,,720,0,950,2,2,0,
7419,sh,t0040514,Rent Change,8/28/2018,WAIT-2E,8/31/2018,,652,0,950,2,,-68,
5233,sh,t0040516,Rent Change,8/10/2018,WC5936G,9/1/2018,,720,0,950,2,2,0,
6266,sh,t0040516,Rent Change,8/10/2018,FT5862D,9/1/2018,,650,0,932,2,1,-70,
4266,sh,t0040521,Rent Change,8/14/2018,TH5773,8/31/2018,12/27/2018,900,1,1156,3,1.5,0,135 days 00:00:00.000000000
4974,sh,t0040522,Rent Change,9/28/2018,AC1122,11/1/2018,,1250,0,1350,3,1.5,0,
2050,ce,t0040525,Rent Change,8/10/2018,S1458E,8/28/2018,,685,0,675,1,1,0,
8733,fh,t0040526,Rent Change,8/15/2018,4786D,8/14/2018,,1331,0,912,2,1,0,
6870,sh,t0040532,Rent Change,8/14/2018,TH5910,9/15/2018,,900,0,1156,3,1.5,0,
6992,sh,t0040532,Rent Change,8/14/2018,SH5824,9/15/2018,,800,0,1006,3,1.5,-100,
1376,ce,t0040533,Rent Change,8/31/2018,C5307M,8/25/2018,9/15/2018,730,1,675,1,1,0,15 days 00:00:00.000000000
8734,fh,t0040536,Rent Change,8/18/2018,1142CB,8/18/2018,,999,0,700,1,1,0,
8735,fh,t0040536,Rent Change,8/21/2018,1142CB,8/18/2018,,1082,0,700,1,1,83,
3955,sh,t0040541,Rent Change,8/13/2018,SH5810,10/1/2018,,800,0,1006,3,1.5,0,
7397,sh,t0040541,Rent Change,9/1/2018,WAIT-3V,9/29/2018,,1010,0,1350,3,,210,
53,ce,t0040543,Rent Change,8/13/2018,C05278,11/15/2018,,1109,0,1088,2,1.5,0,
7398,sh,t0040545,Rent Change,9/29/2018,WAIT-3V,10/15/2018,,1010,0,1350,3,,0,
7140,sh,t0040545,Rent Change,10/2/2018,SH5822,10/15/2018,,800,0,1006,3,1.5,-210,
8728,fh,t0040547,Rent Change,8/15/2018,1020B,8/14/2018,,1248,0,912,2,1,0,
4464,sh,t0040555,Rent Change,8/22/2018,SH5815,9/1/2018,,900,0,1156,3,1.5,0,
4940,sh,t0040569,Rent Change,8/27/2018,FT5826,9/1/2018,,1250,0,1350,3,1.5,0,
7614,fh,t0040573,Rent Change,9/17/2018,1120A,9/15/2018,,875,0,912,2,1,0,
8521,sh,t0040577,Rent Change,8/24/2018,FT5880D,8/31/2018,,685,0,984,2,1,0,
6267,sh,t0040577,Rent Change,9/14/2018,FT5862D,9/15/2018,,650,0,932,2,1,-35,
1840,ce,t0040580,Rent Change,9/30/2018,S1454B,8/31/2018,,847,0,675,1,1,0,
8738,fh,t0040583,Rent Change,8/21/2018,1076C,8/26/2018,,999,0,700,1,1,0,
8737,fh,t0040598,Rent Change,8/27/2018,4804A,8/26/2018,11/12/2018,1082,1,700,1,1,0,77 days 00:00:00.000000000
7469,fh,t0040600,Rent Change,8/22/2018,1014B,8/31/2018,,984,0,700,1,1,0,
8689,fh,t0040609,Rent Change,8/22/2018,1034B,9/22/2018,,835,0,700,1,1,0,
8179,fh,t0040611,Rent Change,8/27/2018,1102C,9/5/2018,,955,0,912,2,1,0,
8178,fh,t0040611,Rent Change,9/1/2018,1102C,8/31/2018,,875,0,912,2,1,-80,
7553,fh,t0040612,Rent Change,9/20/2018,1081D,9/19/2018,,1135,0,912,2,1,0,
7288,sh,t0040618,Rent Change,8/24/2018,SH5762,9/20/2018,,775,0,1006,3,1.5,0,
1258,ce,t0040620,Rent Change,10/31/2018,C5305M,10/31/2018,,819,0,675,1,1,0,
2179,ce,t0040622,Rent Change,9/21/2018,S1500-1G,10/10/2018,10/30/2018,810,1,955,2,1,0,39 days 00:00:00.000000000
7798,fh,t0040623,Rent Change,8/27/2018,1055D,8/25/2018,10/15/2018,1048,1,700,1,1,0,49 days 00:00:00.000000000
6993,sh,t0040625,Rent Change,8/27/2018,SH5824,9/21/2018,,800,0,1006,3,1.5,0,
5997,sh,t0040625,Rent Change,9/13/2018,TH5845,9/14/2018,,900,0,1156,3,1.5,100,
5998,sh,t0040625,Rent Change,9/30/2018,TH5845,9/14/2018,,800,0,1156,3,1.5,-100,
8707,fh,t0040632,Rent Change,8/29/2018,4787B,8/28/2018,10/11/2018,1082,1,700,1,1,0,43 days 00:00:00.000000000
8740,mpg,t0040645,Rent Change,8/31/2017,1974-04B,9/1/2004,8/29/2018,1220,1,1040,2,2,0,363 days 00:00:00.000000000
8742,ce,t0040646,Rent Change,4/30/2013,C5250M,2/1/2003,,635,0,905,1,2,635,
8743,ce,t0040646,Rent Change,10/31/2013,C5250M,2/1/2003,,655,0,905,1,2,20,
8744,ce,t0040646,Rent Change,11/1/2014,C5250M,2/1/2003,,674,0,905,1,2,19,
8745,ce,t0040646,Rent Change,4/30/2015,C5250M,2/1/2003,,686,0,905,1,2,12,
8746,ce,t0040646,Rent Change,11/1/2015,C5250M,2/1/2003,,709,0,905,1,2,23,
8747,ce,t0040646,Rent Change,10/31/2016,C5250M,2/1/2003,,744,0,905,1,2,35,
8748,ce,t0040646,Rent Change,9/30/2017,C5250M,2/1/2003,,758,0,905,1,2,14,
8749,ce,t0040646,Rent Change,4/30/2018,C5250M,2/1/2003,,796,0,905,1,2,38,
306,ce,t0040647,Rent Change,10/26/2017,C0007M,10/27/2017,,677,0,675,1,1,0,
307,ce,t0040647,Rent Change,12/1/2017,C0007M,10/27/2017,10/29/2018,657,1,675,1,1,-20,332 days 00:00:00.000000000
4877,sh,t0040651,Rent Change,9/21/2018,AC1059,9/28/2018,,1250,0,1350,3,1.5,0,
2036,ce,t0040652,Rent Change,10/5/2018,S1458D,10/19/2018,,675,0,675,1,1,0,
7618,fh,t0040659,Rent Change,11/7/2018,1098A,11/7/2018,,876,0,387,1,1,0,
6883,sh,t0040660,Rent Change,9/15/2018,SH5905,9/21/2018,,775,0,1006,2,1.5,0,
5201,sh,t0040660,Rent Change,9/16/2018,WC5940G,9/21/2018,,720,0,950,2,2,-55,
5158,sh,t0040660,Rent Change,10/31/2018,WC5946H,9/21/2018,,792,0,950,2,2,72,
5283,sh,t0040661,Rent Change,9/20/2018,WC5930H,9/21/2018,,720,0,950,2,2,0,
5284,sh,t0040661,Rent Change,10/2/2018,WC5930H,9/21/2018,,685,0,950,2,2,-35,
8751,sh,t0040662,Rent Change,9/30/2014,TH5803,8/24/2013,,629,0,1006,2,1.5,0,
8752,sh,t0040662,Rent Change,8/31/2015,TH5803,8/24/2013,,669,0,1006,2,1.5,40,
8753,sh,t0040662,Rent Change,8/31/2017,TH5803,8/24/2013,,717,0,1006,2,1.5,48,
8754,sh,t0040662,Rent Change,9/30/2017,TH5803,8/24/2013,9/1/2018,694,1,1006,2,1.5,-23,336 days 00:00:00.000000000
8755,sh,t0040664,Rent Change,10/2/2018,TH5803,10/31/2018,,775,0,1006,2,1.5,775,
8758,fh,t0040667,Rent Change,6/5/2018,1035A,7/21/2018,,875,0,912,2,1,0,
8759,fh,t0040667,Rent Change,6/13/2018,1035A,7/21/2018,9/10/2018,999,1,912,2,1,124,89 days 00:00:00.000000000
8761,fh,t0040669,Rent Change,6/28/2018,1025A,6/28/2018,9/10/2018,1060,1,912,2,1,0,74 days 00:00:00.000000000
8320,fh,t0040670,Rent Change,2/23/2018,1025B,4/30/2018,,1060,0,912,2,1,0,
8319,fh,t0040670,Rent Change,4/30/2018,1025B,4/20/2018,9/10/2018,1010,1,912,2,1,-50,133 days 00:00:00.000000000
8763,fh,t0040672,Rent Change,7/31/2018,1028A,1/14/2017,9/10/2018,925,1,700,1,1,0,41 days 00:00:00.000000000
7382,sh,t0040674,Rent Change,10/29/2018,WAIT-2V,10/30/2018,,995,0,1350,2,,0,
8764,fh,t0040686,Rent Change,9/13/2018,4783D,9/20/2018,,955,0,912,2,1,0,
8765,fh,t0040686,Rent Change,9/20/2018,4783D,9/20/2018,,875,0,912,2,1,-80,
5319,sh,t0040688,Rent Change,9/6/2018,WC5933N,9/14/2018,,715,0,963,2,1.5,0,
8180,fh,t0040700,Rent Change,7/2/2018,1102C,8/23/2018,,955,0,912,2,1,0,
8534,fh,t0040700,Rent Change,8/24/2018,4739B,8/25/2018,,1135,0,912,2,1,180,
8535,fh,t0040700,Rent Change,8/27/2018,4739B,8/25/2018,9/10/2018,955,1,912,2,1,-180,14 days 00:00:00.000000000
8536,fh,t0040706,Rent Change,10/2/2018,4739B,10/1/2018,,1249,0,912,2,1,0,
8730,mpg,t0040710,Rent Change,9/14/2018,1986-11A,9/29/2019,,1050,0,835,1,1,0,
8716,mpg,t0040710,Rent Change,9/21/2018,2006-04C,9/30/2018,,1119,0,835,1,1,69,
8717,mpg,t0040710,Rent Change,10/31/2018,2006-04C,9/30/2018,,1175,0,835,1,1,56,
2936,ce,t0040711,Rent Change,5/31/2017,M0004D,6/15/2016,,732,0,875,2,1.5,0,
2937,ce,t0040711,Rent Change,6/30/2017,M0004D,6/15/2016,,738,0,875,2,1.5,6,
2938,ce,t0040711,Rent Change,5/31/2018,M0004D,6/15/2016,,760,0,875,2,1.5,22,
2939,ce,t0040711,Rent Change,6/30/2018,M0004D,6/15/2016,10/26/2018,780,1,875,2,1.5,20,118 days 00:00:00.000000000
8206,fh,t0040733,Rent Change,9/20/2018,1040A,9/28/2018,,1135,0,912,2,1,0,
8205,fh,t0040733,Rent Change,9/24/2018,1040A,9/24/2018,,875,0,912,2,1,-260,
7518,fh,t0040734,Rent Change,9/28/2018,1062D,9/28/2018,,1098,0,700,1,1,0,
4779,sh,t0040741,Rent Change,10/3/2018,TT1190,10/13/2018,,1250,0,1350,3,1.5,0,
8766,fh,t0040742,Rent Change,9/14/2018,4796D,9/13/2018,,1210,0,912,2,1,0,
8767,fh,t0040742,Rent Change,9/15/2018,4796D,9/14/2018,,1310,0,912,2,1,100,
6712,sh,t0040758,Rent Change,9/30/2018,WC5946I,9/21/2018,11/26/2018,792,1,950,2,2,0,57 days 00:00:00.000000000
972,ce,t0040769,Rent Change,11/10/2018,C5273D,11/15/2018,,770,0,675,1,1,0,
973,ce,t0040769,Rent Change,11/30/2018,C5273D,11/15/2018,,705,0,675,1,1,-65,
8221,fh,t0040776,Rent Change,9/22/2018,4790D,9/22/2018,,835,0,700,1,1,0,
5677,sh,t0040777,Rent Change,9/22/2018,SH5826,10/31/2018,,800,0,1006,3,1.5,0,
4333,sh,t0040777,Rent Change,10/4/2018,TH5916,10/18/2018,,900,0,1156,3,1.5,100,
8768,mpg,t0040780,Rent Change,9/20/2018,2022-02B,9/28/2018,,1399,0,930,2,2,0,
7606,fh,t0040782,Rent Change,3/2/2018,1112A,3/5/2018,,974,0,700,1,1,0,
7607,fh,t0040782,Rent Change,8/31/2018,1112A,3/5/2018,9/19/2018,1948,1,700,1,1,974,19 days 00:00:00.000000000
8251,fh,t0040783,Rent Change,8/31/2018,1110C,9/7/2018,,855,0,700,1,1,0,
8770,fh,t0040783,Rent Change,9/7/2018,1061B,9/9/2018,,1135,0,912,2,1,280,
8771,fh,t0040783,Rent Change,9/10/2018,1061B,9/9/2018,9/19/2018,1248,1,912,2,1,113,9 days 00:00:00.000000000
2803,ce,t0040785,Rent Change,10/31/2018,S1500-7G,9/28/2018,,1164,0,1088,2,1.5,0,
62,ce,t0040789,Rent Change,9/21/2018,C05280,10/20/2018,,1109,0,1088,2,1.5,0,
2372,ce,t0040789,Rent Change,9/27/2018,S1500-3B,10/20/2018,,840,0,955,2,2,-269,
1042,ce,t0040792,Rent Change,9/28/2018,C5273L,10/10/2018,,705,0,675,1,1,0,
113,ce,t0040799,Rent Change,10/31/2018,C0003D,9/27/2018,,879,0,905,2,1,0,
6687,sh,t0040802,Rent Change,9/24/2018,TT1221,10/15/2018,,1175,0,1350,2,1.5,1175,
6063,ce,t0040807,Rent Change,9/30/2018,M0001D,9/25/2018,,898,0,875,2,1.5,0,
4465,sh,t0040808,Rent Change,9/30/2018,SH5815,9/22/2018,,977,0,1156,3,1.5,0,
4466,sh,t0040808,Rent Change,12/31/2018,SH5815,9/22/2018,,877,0,1156,3,1.5,-100,
7241,sh,t0040809,Rent Change,9/24/2018,SH5808,10/20/2018,,800,0,1006,3,1.5,0,
7315,sh,t0040809,Rent Change,9/24/2018,WAIT-3TB,10/20/2018,,840,0,1156,3,,40,
3988,sh,t0040810,Rent Change,9/22/2018,SH5836,10/27/2018,,800,0,1006,3,1.5,0,
347,ce,t0040814,Rent Change,9/24/2018,C0011E,10/2/2018,,859,0,905,2,1,0,
2472,ce,t0040814,Rent Change,10/2/2018,S1500-4D,10/2/2018,,990,0,955,2,1.5,131,
2473,ce,t0040814,Rent Change,10/31/2018,S1500-4D,10/2/2018,,1040,0,955,2,1.5,50,
7343,sh,t0040826,Rent Change,9/27/2018,WAIT-3TA,9/30/2018,,735,0,1006,3,,0,
6502,sh,t0040828,Rent Change,10/2/2018,FT5892K,12/1/2018,,685,0,984,2,1,0,
7317,sh,t0040828,Rent Change,10/2/2018,WAIT-2C,12/1/2018,,620,0,984,2,,-65,
8773,fh,t0040831,Rent Change,10/2/2018,1055B,10/1/2018,,1082,0,700,1,1,0,
8095,mpg,t0040833,Rent Change,9/26/2018,2024-07B,9/30/2018,,1119,0,835,1,1,0,
8096,mpg,t0040833,Rent Change,10/31/2018,2024-07B,9/30/2018,,1175,0,835,1,1,56,
576,ce,t0040834,Rent Change,11/29/2016,C5252H,12/10/2016,,718,0,905,1,1,0,
577,ce,t0040834,Rent Change,12/31/2017,C5252H,12/17/2016,10/12/2018,839,1,905,1,1,121,285 days 00:00:00.000000000
7364,sh,t0040837,Rent Change,9/30/2018,WAIT-2TH,9/30/2018,,709,0,1006,2,,0,
8774,fh,t0040839,Rent Change,9/27/2018,1143B,9/29/2018,,1083,0,700,1,1,0,
2896,ce,t0040845,Rent Change,10/15/2018,M0002F,10/25/2018,,680,0,635,1,1,0,
6080,ce,t0040845,Rent Change,10/25/2018,M0005E,12/7/2018,,790,0,635,1,1,110,
7181,ce,t0040847,Rent Change,10/31/2018,S1500-5M,9/29/2018,,979,0,955,2,1.5,0,
8614,fh,t0040849,Rent Change,11/3/2018,1113A,11/12/2018,,1135,0,912,2,1,0,
1191,ce,t0040856,Rent Change,10/1/2018,C5305E,12/24/2018,,675,0,675,1,1,0,
2911,ce,t0040857,Rent Change,10/8/2018,M0003B,10/25/2018,,899,0,875,2,1.5,0,
8674,fh,t0040878,Rent Change,10/5/2018,1030AB,10/5/2018,1/4/2019,1084,1,700,1,1,0,91 days 00:00:00.000000000
445,ce,t0040879,Rent Change,10/31/2018,C5250E,10/16/2018,,869,0,955,2,2,0,
2659,ce,t0040883,Rent Change,1/31/2018,S1500-6A,2/1/2017,11/12/2018,814,1,955,2,1,0,285 days 00:00:00.000000000
6713,sh,t0040885,Rent Change,11/30/2018,WC5946I,12/1/2018,,720,0,950,2,2,0,
6714,sh,t0040885,Rent Change,12/31/2018,WC5946I,12/14/2018,,756,0,950,2,2,36,
3989,sh,t0040893,Rent Change,10/4/2018,SH5836,10/11/2018,,835,0,1006,3,1.5,0,
2395,ce,t0040903,Rent Change,10/1/2015,S1500-3F,10/30/2015,,769,0,955,2,2,0,
2396,ce,t0040903,Rent Change,10/1/2015,S1500-3F,10/30/2015,,759,0,955,2,2,-10,
2391,ce,t0040903,Rent Change,9/30/2016,S1500-3F,10/29/2015,,762,0,955,2,2,3,
2392,ce,t0040903,Rent Change,10/31/2016,S1500-3F,10/29/2015,,784,0,955,2,2,22,
2393,ce,t0040903,Rent Change,9/30/2017,S1500-3F,10/29/2015,,785,0,955,2,2,1,
2394,ce,t0040903,Rent Change,10/31/2017,S1500-3F,10/29/2015,10/29/2018,799,1,955,2,2,14,363 days 00:00:00.000000000
3337,ce,t0040907,Rent Change,10/31/2018,M0020C,10/6/2018,,1093,0,875,2,1.5,0,
8775,fh,t0040909,Rent Change,10/10/2018,1112D,10/13/2018,,1210,0,912,2,1,0,
8776,fh,t0040909,Rent Change,10/10/2018,1112D,10/13/2018,,875,0,912,2,1,-335,
8667,fh,t0040924,Rent Change,12/31/2018,4787C,12/5/2018,,1135,0,912,2,1,0,
6640,sh,t0040925,Rent Change,11/30/2018,WC5960J,11/20/2018,,751,0,963,2,1.5,0,
308,ce,t0040934,Rent Change,11/30/2018,C0007M,11/10/2018,,765,0,675,1,1,0,
7837,fh,t0040937,Rent Change,10/30/2018,WAIT1AR1,5/1/2019,,825,0,387,1,,0,
2426,ce,t0040938,Rent Change,10/31/2018,S1500-3K,10/16/2018,,893,0,955,2,2,0,
1487,ce,t0040940,Rent Change,11/30/2018,C5322M,11/13/2018,,840,0,675,1,1,0,
8777,fh,t0040945,Rent Change,10/11/2018,1103D,10/11/2018,,1260,0,912,2,1,0,
8780,fh,t0040949,Rent Change,10/12/2018,1068D,10/12/2018,12/11/2018,1210,1,912,2,1,0,60 days 00:00:00.000000000
7168,sh,t0040951,Rent Change,10/11/2018,FT5892J,10/25/2018,,685,0,984,2,1,0,
5202,sh,t0040951,Rent Change,10/14/2018,WC5940G,10/13/2018,,720,0,950,2,2,35,
8403,mpg,t0040958,Rent Change,11/30/2018,2004-07B,11/4/2018,,1399,0,930,2,2,0,
8421,mpg,t0040965,Rent Change,10/15/2018,2032-03B,11/15/2018,,1449,0,1040,2,2,0,
8782,fh,t0040967,Rent Change,10/16/2018,4759A,10/15/2018,,1032,0,700,1,1,0,
6918,sh,t0040969,Rent Change,9/30/2016,SH5821,9/30/2016,,735,0,1006,3,1.5,0,
6919,sh,t0040969,Rent Change,8/31/2017,SH5821,9/30/2016,,736,0,1006,3,1.5,1,
6920,sh,t0040969,Rent Change,9/30/2017,SH5821,9/30/2016,10/13/2018,760,1,1006,3,1.5,24,378 days 00:00:00.000000000
5413,sh,t0040974,Rent Change,10/16/2018,WC5970G,10/17/2018,,675,0,950,2,1,0,
7799,fh,t0040979,Rent Change,10/29/2018,1055D,10/27/2018,,1048,0,700,1,1,0,
8238,fh,t0040981,Rent Change,10/16/2018,1022D,10/14/2018,,1210,0,912,2,1,0,
8657,mpg,t0040986,Rent Change,9/30/2018,2002-04B,10/1/2012,10/20/2018,1185,1,1040,2,2,0,20 days 00:00:00.000000000
8658,mpg,t0040989,Rent Change,10/16/2018,2002-04B,10/31/2018,,1100,0,1040,2,2,0,
3393,ce,t0040993,Rent Change,10/18/2018,M0022D,10/20/2018,,919,0,875,2,1.5,0,
3387,ce,t0040993,Rent Change,10/19/2018,M0022C,10/20/2018,,909,0,875,2,1.5,-10,
3388,ce,t0040993,Rent Change,10/31/2018,M0022C,10/20/2018,,954,0,875,2,1.5,45,
7747,fh,t0040996,Rent Change,10/29/2018,WAIT2R-1,1/9/2019,,975,0,912,2,,0,
3394,ce,t0041000,Rent Change,10/19/2018,M0022D,11/19/2018,,919,0,875,2,1.5,0,
8321,fh,t0041002,Rent Change,10/22/2018,1120D,10/31/2018,,999,0,700,1,1,0,
